"JOURNAL","YEAR","VOLUME","ISSUE","TITLE","NAME","INST","COUNTRY"
"BITR",1997,29,1,"SE","Antoine M Cleef","na","na"
"BITR",1997,29,1,"SE","Madhav Gadgil","na","na"
"BITR",1997,29,1,"SE","Harold Heatwole","na","na"
"BITR",1997,29,1,"SE","Thomas Kunz","na","na"
"BITR",1997,29,1,"SE","Thomas Lovejoy","na","na"
"BITR",1997,29,1,"SE","Betty J Meggers","na","na"
"BITR",1997,29,1,"SE","Ingrid Olmsted","na","na"
"BITR",1997,29,1,"SE","Ong Jin Eong","na","na"
"BITR",1997,29,1,"SE","Catherine Pringle","na","na"
"BITR",1997,29,1,"SE","Francis E Putz","na","na"
"BITR",1997,29,1,"SE","Fred Scatena","na","na"
"BITR",2012,44,1,"SE","Luitgard Schwendenmann","The University of Auckland","New Zealand "
"BITR",2013,45,1,"SE","Luitgard Schwendenmann","The University of Auckland","New Zealand "
"BITR",2009,41,1,"SE","Sarah Otterstrom","Paso Pacifico Ticuantepe","Nicaragua"
"BITR",2010,42,1,"SE","Sarah Otterstrom","Paso Pacifico Ticuantepe","Nicaragua"
"BITR",2011,43,1,"SE","Sarah Otterstrom","Paso Pacifico Ticuantepe","Nicaragua"
"BITR",2012,44,1,"SE","Sarah Otterstrom","Paso Pacifico Ticuantepe","Nicaragua"
"BITR",1987,19,1,"SE","B Adebayo Lasebikan","University of Ife","Nigeria"
"BITR",1988,20,1,"SE","B Adebayo Lasebikan","University of Ife","Nigeria"
"BITR",1989,21,1,"SE","B Adebayo Lasebikan","University of Ife","Nigeria"
"BITR",1990,22,1,"SE","B Adebayo Lasebikan","University of Ife","Nigeria"
"BITR",1991,23,1,"SE","B Adebayo Lasebikan","University of Ife","Nigeria"
"BITR",1992,24,1,"SE","B Adebayo Lasebikan","University of Ife","Nigeria"
"BITR",1993,25,1,"SE","Mosadoluwa Adetola Badejo","Obafemi Awolowo University","Nigeria"
"BITR",1994,26,1,"SE","Mosadoluwa Adetola Badejo","Obafemi Awolowo University","Nigeria"
"BITR",1995,27,1,"SE","Mosadoluwa Adetola Badejo","Obafemi Awolowo University","Nigeria"
"BITR",1996,28,1,"SE","Mosadoluwa Adetola Badejo","Obafemi Awolowo University","Nigeria"
"BITR",1997,29,1,"SE","Mosadoluwa Adetola Badejo","Obafemi Awolowo University","Nigeria"
"BITR",1998,30,1,"SE","Annette Aiello","STRI Smithsonian","Panama"
"BITR",1999,31,1,"SE","Annette Aiello","STRI Smithsonian","Panama"
"BITR",2000,32,1,"SE","Annette Aiello","STRI Smithsonian","Panama"
"BITR",2002,34,1,"SE","Joseph Wunderle","Institute of Tropical Forestry","Puerto Rico"
"BITR",2003,35,1,"SE","Joseph Wunderle","Institute of Tropical Forestry","Puerto Rico"
"BITR",2004,36,1,"SE","Joseph Wunderle","Institute of Tropical Forestry","Puerto Rico"
"BITR",2005,37,1,"SE","Joseph Wunderle","Institute of Tropical Forestry","Puerto Rico"
"BITR",2008,40,1,"SE","Beth Kaplin","Antioch New England Graduate School and National University of Rwanda","Rwanda"
"BITR",2009,41,1,"SE","Beth Kaplin","Antioch New England Graduate School and National University of Rwanda","Rwanda"
"BITR",2010,42,1,"SE","Beth Kaplin","Antioch New England Graduate School and National University of Rwanda","Rwanda"
"BITR",2011,43,1,"SE","Beth Kaplin","Antioch New England Graduate School and National University of Rwanda","Rwanda"
"BITR",2012,44,1,"SE","Beth Kaplin","Antioch New England Graduate School and National University of Rwanda","Rwanda"
"BITR",2013,45,1,"SE","Beth Kaplin","Antioch New England Graduate School and National University of Rwanda","Rwanda"
"BITR",1997,29,1,"SE","John Proctor","University of Stirling","Scotland"
"BITR",1998,30,1,"SE","John Proctor","University of Stirling","Scotland"
"BITR",2006,38,1,"SE","Navjot Sodhi","National University of Singapore","Singapore"
"BITR",2007,39,1,"SE","Navjot Sodhi","National University of Singapore","Singapore"
"BITR",2008,40,1,"SE","Navjot Sodhi","National University of Singapore","Singapore"
"BITR",2009,41,1,"SE","David Bickford","National University of Singapore","Singapore"
"BITR",2010,42,1,"SE","David Bickford","National University of Singapore","Singapore"
"BITR",2011,43,1,"SE","David Bickford","National University of Singapore","Singapore"
"BITR",2012,44,1,"SE","David Bickford","National University of Singapore","Singapore"
"BITR",2013,45,1,"SE","David Bickford","National University of Singapore","Singapore"
"BITR",2012,44,1,"SE","Ted Webb","National University of Singapore","Singapore "
"BITR",2013,45,1,"SE","Ted Webb","National University of Singapore","Singapore "
"BITR",2003,35,1,"SE","Michael Lawes","University of Natal","South Africa"
"BITR",2004,36,1,"SE","Michael Lawes","University of Natal","South Africa"
"BITR",2005,37,1,"SE","Michael Lawes","University of Natal","South Africa"
"BITR",2006,38,1,"SE","Michael Lawes","University of Natal","South Africa"
"BITR",2007,39,1,"SE","Michael Lawes","University of Natal","South Africa"
"BITR",2008,40,1,"SE","Michael Lawes","University of Natal","South Africa"
"BITR",2009,41,1,"SE","Michael Lawes","University of Natal","South Africa"
"BITR",1999,31,1,"SE","Carlos Herrera","Estacion Bio Do_ana","Spain"
"BITR",2000,32,1,"SE","Carlos Herrera","Estacion Bio Do_ana","Spain"
"BITR",2001,33,1,"SE","Carlos Herrera","Estacion Bio Do_ana","Spain"
"BITR",2002,34,1,"SE","Thomas Elmqvist","Stockholm University","Sweden"
"BITR",2003,35,1,"SE","Thomas Elmqvist","Stockholm University","Sweden"
"BITR",2004,36,1,"SE","Thomas Elmqvist","Stockholm University","Sweden"
"BITR",2005,37,1,"SE","Thomas Elmqvist","Stockholm University","Sweden"
"BITR",2006,38,1,"SE","Thomas Elmqvist","Stockholm University","Sweden"
"BITR",2005,37,1,"SE","Jaboury Ghazoul","ETH Zurich lnstitute of Terrestrial Ecosystems","Switzerland"
"BITR",2006,38,1,"SE","Jaboury Ghazoul","ETH Zurich lnstitute of Terrestrial Ecosystems","Switzerland"
"BITR",2007,39,1,"EIC","Jaboury Ghazoul","ETH Zurich lnstitute of Terrestrial Ecosystems","Switzerland"
"BITR",2008,40,1,"EIC","Jaboury Ghazoul","ETH Zurich lnstitute of Terrestrial Ecosystems","Switzerland"
"BITR",2009,41,1,"EIC","Jaboury Ghazoul","ETH Zurich lnstitute of Terrestrial Ecosystems","Switzerland"
"BITR",2010,42,1,"EIC","Jaboury Ghazoul","ETH Zurich lnstitute of Terrestrial Ecosystems","Switzerland"
"BITR",2011,43,1,"EIC","Jaboury Ghazoul","ETH Zurich lnstitute of Terrestrial Ecosystems","Switzerland"
"BITR",2012,44,1,"SE","Chris Kettle","ETH Zurich Department ot Environmental Science","Switzerland"
"BITR",2012,44,1,"EIC","Jaboury Ghazoul","ETH Zurich lnstitute of Terrestrial Ecosystems","Switzerland"
"BITR",2013,45,1,"SE","Robert Bagchi","ETH Zurich Department ot Environmental Science","Switzerland"
"BITR",2013,45,1,"SE","Chris Kettle","ETH Zurich Department ot Environmental Science","Switzerland"
"BITR",2013,45,1,"SE","Chris Kettle","ETH Zurich Department ot Environmental Science","Switzerland"
"BITR",2013,45,1,"EIC","Jaboury Ghazoul","ETH Zurich lnstitute of Terrestrial Ecosystems","Switzerland"
"BITR",2010,42,1,"SE","Lian Pin Koh","ETH Zurich Department ot Environmental Science","Switzerland "
"BITR",2011,43,1,"SE","Lian Pin Koh","ETH Zurich Department ot Environmental Science","Switzerland "
"BITR",2012,44,1,"SE","Pieter Zuidema","lnstitute of Environmental Biology","The Netherlands "
"BITR",2013,45,1,"SE","Pieter Zuidema","lnstitute of Environmental Biology","The Netherlands "
"BITR",2012,44,1,"SE","Fred Babweteera","Budongo Conservation Field Station","Uganda"
"BITR",2013,45,1,"SE","Fred Babweteera","Budongo Conservation Field Station","Uganda"
"BITR",1987,19,1,"SE","Paul W Richards","Cambridge","UK"
"BITR",1988,20,1,"SE","Paul W Richards","Cambridge","UK"
"BITR",1989,21,1,"SE","Paul W Richards","Cambridge","UK"
"BITR",1990,22,1,"SE","Paul W Richards","Cambridge","UK"
"BITR",1991,23,1,"SE","Paul W Richards","Cambridge","UK"
"BITR",1992,24,1,"SE","Paul W Richards","Cambridge","UK"
"BITR",1993,25,1,"SE","Paul W Richards","Cambridge","UK"
"BITR",1994,26,1,"SE","Paul W Richards","Cambridge","UK"
"BITR",1995,27,1,"SE","Paul W Richards","Cambridge","UK"
"BITR",2007,39,1,"SE","Rebecca Morris","University of Oxford","UK"
"BITR",2008,40,1,"SE","Francis Brearley","Manchester Metropolitan University","UK"
"BITR",2008,40,1,"SE","Michelle Pinard","University of Aberdeen","UK"
"BITR",2008,40,1,"SE","Rebecca Morris","University of Oxford","UK"
"BITR",2009,41,1,"SE","Francis Brearley","Manchester Metropolitan University","UK"
"BITR",2009,41,1,"SE","Michelle Pinard","University of Aberdeen","UK"
"BITR",2009,41,1,"SE","Shonil Bhagwat","University of Oxford","UK"
"BITR",2009,41,1,"SE","Rebecca Morris","University of Oxford","UK"
"BITR",2010,42,1,"SE","Francis Brearley","Manchester Metropolitan University","UK"
"BITR",2010,42,1,"SE","Michelle Pinard","University of Aberdeen","UK"
"BITR",2010,42,1,"SE","Shonil Bhagwat","University of Oxford","UK"
"BITR",2010,42,1,"SE","Rebecca Morris","University of Oxford","UK"
"BITR",2011,43,1,"SE","Axel Poulsen","Boyal Botanic Gatdens Edinburgh","UK"
"BITR",2011,43,1,"SE","Francis Brearley","Manchester Metropolitan University","UK"
"BITR",2011,43,1,"SE","Michelle Pinard","University of Aberdeen","UK"
"BITR",2011,43,1,"SE","Robert Bagchi","University of Oxford","UK"
"BITR",2011,43,1,"SE","Shonil Bhagwat","University of Oxford","UK"
"BITR",2011,43,1,"SE","Rebecca Morris","University of Oxford","UK"
"BITR",2012,44,1,"SE","Axel Poulsen","Boyal Botanic Gatdens Edinburgh","UK"
"BITR",2012,44,1,"SE","Michelle Pinard","University of Aberdeen","UK"
"BITR",2012,44,1,"SE","Toby Gardner","University of Cambridge","UK"
"BITR",2012,44,1,"SE","Robert Bagchi","University of Oxford","UK"
"BITR",2012,44,1,"SE","Shonil Bhagwat","University of Oxford","UK"
"BITR",2012,44,1,"SE","Rebecca Morris","University of Oxford","UK"
"BITR",2012,44,1,"SE","Kate Parr","University of Oxford","UK"
"BITR",2013,45,1,"SE","Michelle Pinard","University of Aberdeen","UK"
"BITR",2013,45,1,"SE","Toby Gardner","University of Cambridge","UK"
"BITR",2013,45,1,"SE","Shonil Bhagwat","University of Oxford","UK"
"BITR",2013,45,1,"SE","Rebecca Morris","University of Oxford","UK"
"BITR",2013,45,1,"SE","Kate Parr","University of Oxford","UK"
"BITR",1969,1,1,"AE","James A Peters","Division of Reptiles and Amphibians Smithsonian Institute Washington DC","USA"
"BITR",1969,1,1,"EIC","William Louid Stern","University of Maryland","USA"
"BITR",1970,2,1,"EIC","William Louid Stern","University of Maryland","USA"
"BITR",1971,3,1,"EIC","William Louid Stern","University of Maryland","USA"
"BITR",1972,4,1,"EIC","William Louid Stern","University of Maryland","USA"
"BITR",1973,5,1,"EIC","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1973,5,1,"AE","Jay C Shaffer","George Mason University Virginia","USA"
"BITR",1974,6,1,"EIC","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1974,6,1,"AE","Jay C Shaffer","George Mason University Virginia","USA"
"BITR",1975,7,1,"EIC","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1975,7,1,"AE","Jay C Shaffer","George Mason University Virginia","USA"
"BITR",1976,8,1,"EIC","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1976,8,1,"AE","Jay C Shaffer","George Mason University Virginia","USA"
"BITR",1977,9,1,"EIC","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1977,9,1,"AE","Jay C Shaffer","George Mason University Virginia","USA"
"BITR",1978,10,1,"EIC","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1978,10,1,"AE","Jay C Shaffer","George Mason University Virginia","USA"
"BITR",1978,10,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1979,11,1,"EIC","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1979,11,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1980,12,1,"EIC","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1980,12,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1981,13,1,"EIC","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1981,13,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1982,14,1,"EIC","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1982,14,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1983,15,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1983,15,1,"AE","Jay S Tashiro","Kenyon College Ohio","USA"
"BITR",1983,15,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1984,16,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1984,16,1,"AE","Jay S Tashiro","Kenyon College Ohio","USA"
"BITR",1984,16,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1985,17,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1985,17,1,"AE","Jay S Tashiro","Kenyon College Ohio","USA"
"BITR",1985,17,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1986,18,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1986,18,1,"AE","Jay S Tashiro","Kenyon College Ohio","USA"
"BITR",1986,18,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1987,19,1,"SE","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1987,19,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1987,19,1,"AE","Jay S Tashiro","Kenyon College Ohio","USA"
"BITR",1987,19,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1988,20,1,"SE","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1988,20,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1988,20,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1989,21,1,"SE","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1989,21,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1989,21,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1990,22,1,"SE","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1990,22,1,"EIC","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1991,23,1,"SE","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1991,23,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1991,23,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1992,24,1,"SE","Michael G Emsley","George Mason University Virginia","USA"
"BITR",1992,24,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1992,24,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1993,25,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1993,25,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1994,26,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1994,26,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1995,27,1,"EIC","E Raymond Heithaus","Kenyon College Ohio","USA"
"BITR",1995,27,1,"AE","John D Bultman","Naval Research Laboratory DC","USA"
"BITR",1996,28,1,"SE","John T Longino","Evergreen State College Washington","USA"
"BITR",1996,28,1,"SE","David Roubik","STRI Smithsonian","USA"
"BITR",1997,29,1,"SE","Whendee Silver","Boston University","USA"
"BITR",1997,29,1,"SE","Nathaniel Wheelwright","Bowdoin College","USA"
"BITR",1997,29,1,"SE","John T Longino","Evergreen State College Washington","USA"
"BITR",1997,29,1,"SE","David Roubik","STRI Smithsonian","USA"
"BITR",1997,29,1,"SE","Theodore Fleming","University of Miami","USA"
"BITR",1997,29,1,"EIC","Robert J Marquis","University of Missouri St Louis","USA"
"BITR",1997,29,1,"SE","Diane Davidson","University of Utah","USA"
"BITR",1998,30,1,"SE","Nancy Simmons","Am Mus Nat Hist","USA"
"BITR",1998,30,1,"SE","Craig Guyer","Auburn University","USA"
"BITR",1998,30,1,"SE","Whendee Silver","Boston University","USA"
"BITR",1998,30,1,"SE","Nathaniel Wheelwright","Bowdoin College","USA"
"BITR",1998,30,1,"SE","Alan Covich","ColoradoState Univ","USA"
"BITR",1998,30,1,"SE","John T Longino","Evergreen State College Washington","USA"
"BITR",1998,30,1,"SE","Steven Oberbauer","Florida International University","USA"
"BITR",1998,30,1,"SE","Michele Holbrook","Harvard University","USA"
"BITR",1998,30,1,"SE","Nicolas Brokaw","Manomet Observatory","USA"
"BITR",1998,30,1,"SE","David Roubik","STRI Smithsonian","USA"
"BITR",1998,30,1,"SE","Theodore Fleming","University of Miami","USA"
"BITR",1998,30,1,"EIC","Robert J Marquis","University of Missouri St Louis","USA"
"BITR",1998,30,1,"SE","Diane Davidson","University of Utah","USA"
"BITR",1998,30,1,"SE","Jim Hamrick","Universityof Georgia","USA"
"BITR",1999,31,1,"SE","Nancy Simmons","Am Mus Nat Hist","USA"
"BITR",1999,31,1,"SE","Craig Guyer","Auburn University","USA"
"BITR",1999,31,1,"SE","Alan Covich","ColoradoState Univ","USA"
"BITR",1999,31,1,"SE","John T Longino","Evergreen State College Washington","USA"
"BITR",1999,31,1,"SE","Steven Oberbauer","Florida International University","USA"
"BITR",1999,31,1,"SE","Michele Holbrook","Harvard University","USA"
"BITR",1999,31,1,"SE","Nicolas Brokaw","Manomet Observatory","USA"
"BITR",1999,31,1,"SE","David Roubik","STRI Smithsonian","USA"
"BITR",1999,31,1,"SE","Douglas Levey","University of Florida","USA"
"BITR",1999,31,1,"EIC","Robert J Marquis","University of Missouri St Louis","USA"
"BITR",1999,31,1,"SE","James Ackerman","University of Puerto Rico","USA"
"BITR",1999,31,1,"SE","Philip DeVries","University Oregon","USA"
"BITR",1999,31,1,"SE","Jim Hamrick","Universityof Georgia","USA"
"BITR",1999,31,1,"SE","D Jean Lodge","USDA Forest Service","USA"
"BITR",2000,32,1,"SE","Craig Guyer","Auburn University","USA"
"BITR",2000,32,1,"SE","Alan Covich","ColoradoState Univ","USA"
"BITR",2000,32,1,"SE","Michele Holbrook","Harvard University","USA"
"BITR",2000,32,1,"SE","Douglas Levey","University of Florida","USA"
"BITR",2000,32,1,"EIC","Robert J Marquis","University of Missouri St Louis","USA"
"BITR",2000,32,1,"SE","James Ackerman","University of Puerto Rico","USA"
"BITR",2000,32,1,"SE","Philip DeVries","University Oregon","USA"
"BITR",2000,32,1,"SE","Jim Hamrick","Universityof Georgia","USA"
"BITR",2000,32,1,"SE","D Jean Lodge","USDA Forest Service","USA"
"BITR",2001,33,1,"SE","John T Longino","Evergreen State College Washington","USA"
"BITR",2001,33,1,"SE","Steven Oberbauer","Florida International University","USA"
"BITR",2001,33,1,"SE","Pamela Hall","FSU","USA"
"BITR",2001,33,1,"SE","Philip DeVries","Milwaukee Public Mus","USA"
"BITR",2001,33,1,"SE","Laurie Vitt","Oklahoma Mus Nat His","USA"
"BITR",2001,33,1,"SE","S Joseph Wright","Smithsonian(STRI)","USA"
"BITR",2001,33,1,"SE","David Roubik","STRI Smithsonian","USA"
"BITR",2001,33,1,"SE","Colin Chapman","University of Florida","USA"
"BITR",2001,33,1,"SE","Douglas Levey","University of Florida","USA"
"BITR",2001,33,1,"EIC","Robert J Marquis","University of Missouri St Louis","USA"
"BITR",2001,33,1,"SE","James Ackerman","University of Puerto Rico","USA"
"BITR",2001,33,1,"SE","D Jean Lodge","USDA Forest Service","USA"
"BITR",2002,34,1,"SE","Lucinda McDade","Acad Natural Science Philadelphia","USA"
"BITR",2002,34,1,"SE","John T Longino","Evergreen State College Washington","USA"
"BITR",2002,34,1,"SE","Steven Oberbauer","Florida International University","USA"
"BITR",2002,34,1,"SE","Pamela Hall","FSU","USA"
"BITR",2002,34,1,"SE","Scott Robinson","Illinois Nat History Survey","USA"
"BITR",2002,34,1,"SE","Douglas Schemske","Michigan State Univ","USA"
"BITR",2002,34,1,"SE","Philip DeVries","Milwaukee Public Mus","USA"
"BITR",2002,34,1,"SE","Laurie Vitt","Oklahoma Mus Nat His","USA"
"BITR",2002,34,1,"SE","S Joseph Wright","Smithsonian(STRI)","USA"
