JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,NOTES,,,,,
LECO,2006,21,1,1763,Jean-Paul,,Metzger,Jean-Paul Metzger,SE,SE,University of Sao Paolo,Department of Ecology,,,Brazil,BRA,,,,,,
LECO,2007,22,1,1763,Jean-Paul,,Metzger,Jean-Paul Metzger,SE,SE,University of Sao Paolo,Department of Ecology,,,Brazil,BRA,,,,,,
LECO,2008,23,1,1763,Jean-Paul,,Metzger,Jean-Paul Metzger,SE,SE,University of Sao Paolo,Department of Ecology,,,Brazil,BRA,,,,,,
LECO,2009,24,1,1763,Jean-Paul,,Metzger,Jean-Paul Metzger,SE,SE,University of Sao Paolo,,,,Brazil,BRA,,,,,,
LECO,2010,25,1,1763,Jean-Paul,,Metzger,Jean-Paul Metzger,SE,SE,University of Sao Paolo,,,,Brazil,BRA,,,,,,
LECO,2011,26,1,1763,Jean-Paul,,Metzger,Jean-Paul Metzger,SE,SE,University of Sao Paolo,,,,Brazil,BRA,,,,,,
LECO,2012,27,1,1763,J-P,,Metzger,J-P Metzger,Editorial.Board,SE,University of Sao Paolo,,,,Brazil,BRA,,,,,,
LECO,2013,27,1,1763,J-P,,Metzger,J-P Metzger,Editorial.Board,SE,University of Sao Paolo,,,,Brazil,BRA,,,,,,
LECO,2014,29,1,1763,J-P,,Metzger,J-P Metzger,Editorial.Board,SE,University of Sao Paolo,,,,Brazil,BRA,,,,,,
LECO,2015,30,1,1763,Jean-Paul,,Metzger,Jean-Paul Metzger,SE,SE,,,,,Brazil,BRA,,,,,,
LECO,1993,8,1,1781,J,,Nassauer,J Nassauer,SE,SE,missing,missing,missing,missing,USA,USA,,,,,,
LECO,1994,9,1,1781,J,,Nassauer,J Nassauer,SE,SE,,,,,USA,USA,,,,,,
LECO,1995,10,1,1781,J,,Nassauer,J Nassauer,SE,SE,,,,,USA,USA,,,,,,
LECO,1996,11,1,1781,J,,Nassauer,J Nassauer,SE,SE,,,,,USA,USA,,,,,,
LECO,1997,12,1,1781,J,,Nassauer,J Nassauer,SE,SE,,,,,USA,USA,,,,,,
LECO,1998,13,1,1781,J,,Nassauer,J Nassauer,SE,SE,University of Minnesota,Department of Landscape Architecture,St. Paul,Minnesota,USA,USA,,,,,,
LECO,2002,17,1,1781,J,,Nassauer,J Nassauer,SE,SE,University of Michigan,School of Natural Resources and Environment,Ann Arbor,MI,USA,USA,,,,,,
LECO,2003,18,1,1781,J,,Nassauer,J Nassauer,SE,SE,University of Michigan,School of Natural Resources and Environment,Ann Arbor,MI,USA,USA,,,,,,
LECO,2004,19,1,1781,Joan,,Nassauer,Joan Nassauer,SE,SE,,,,,USA,USA,,,,,,
LECO,2005,20,1,1781,J,,Nassauer,J Nassauer,SE,SE,University of Michigan,Department of Landscape Architecture,Ann Arbor,MI,USA,USA,,,,,,
LECO,2006,21,1,1781,J,,Nassauer,J Nassauer,SE,SE,University of Michigan,Department of Landscape Architecture,Ann Arbor,MI,USA,USA,,,,,,
LECO,2003,18,1,1787,Jari,,Niemela,Jari Niemela,SE,SE,University of Helsinki,Department of Ecology and Systematics,missing,missing,Finland,FIN,,,,,,
LECO,2004,19,1,1787,Jari,,Niemela,Jari Niemela,SE,SE,,,,,Finland,FIN,,,,,,
LECO,2011,26,1,1795,J,M,Overton,J M Overton,Editorial.Board,SE,Landcare Research,missing,Hamilton,missing,New Zealand,NZL,,,,,,
LECO,2012,27,1,1795,J,M,Overton,J M Overton,Editorial.Board,SE,Landcare Research,,Hamilton,,New Zealand,NZL,,,,,,
LECO,2013,27,1,1795,J,M,Overton,J M Overton,Editorial.Board,SE,Landcare Research,,Hamilton,,New Zealand,NZL,,,,,,
LECO,2014,29,1,1795,J,M,Overton,J M Overton,Editorial.Board,SE,Landcare Research,,Hamilton,,New Zealand,NZL,,,,,,
LECO,2015,30,1,1795,J,M,Overton,J M Overton,SE,SE,"Landcare Research , Lincoln",,missing,missing,New Zealand,NZL,,,,,,
LECO,2010,25,1,1896,J,C,Stromberg,J C Stromberg,SE,SE,Arizona State University,missing,Tempe,AZ,USA,USA,,,,,,
LECO,2015,30,1,1906,J,R,Thompson,J R Thompson,SE,SE,missing,missing,,,USA,USA,,,,,,
LECO,2003,18,1,1952,James,,Wickham,James Wickham,SE,SE,Environmental Protection Agency,National Exposure Research Laboratory,,,USA,USA,,,,,,
LECO,2004,19,1,1952,James,,Wickham,James Wickham,SE,SE,,,,,USA,USA,,,,,,
LECO,2005,20,1,1952,J,D,Wickham,J D Wickham,SE,SE,Environmental Protection Agency,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2006,21,1,1952,J,D,Wickham,J D Wickham,SE,SE,Environmental Protection Agency,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2007,22,1,1952,J,D,Wickham,J D Wickham,SE,SE,Environmental Protection Agency,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2008,23,1,1952,J,D,Wickham,J D Wickham,SE,SE,Environmental Protection Agency,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2009,24,1,1952,J,D,Wickham,J D Wickham,SE,SE,Environmental Protection Agency,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2010,25,1,1952,J,D,Wickham,J D Wickham,SE,SE,Environmental Protection Agency,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2011,26,1,1952,J,D,Wickham,J D Wickham,SE,SE,Environmental Protection Agency,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2012,27,1,1952,J,D,Wickham,J D Wickham,Editorial.Board,SE,Environmental Protection Agency,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2013,27,1,1952,J,D,Wickham,J D Wickham,Editorial.Board,SE,Environmental Protection Agency,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2014,29,1,1952,J,D,Wickham,J D Wickham,Editorial.Board,SE,Environmental Protection Agency,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2015,30,1,1952,J,D,Wickham,J D Wickham,SE,SE,,,,,USA,USA,,,,,,
LECO,2004,19,1,1954,John,,Wiens,John Wiens,SE,SE,missing,missing,missing,missing,USA,USA,,,,,,
LECO,2001,16,1,1966,Jianguo,,Wu,Jianguo Wu,SE,SE,Arizona State University-west,missing,,,USA,USA,,,,,,
LECO,2002,17,1,1966,Jianguo,,Wu,Jianguo Wu,SE,SE,Arizona State University,Department of Plant Biology,Tempe,AZ,USA,USA,,,,,,
LECO,2003,18,1,1966,Jianguo,,Wu,Jianguo Wu,SE,SE,Arizona State University,Department of Plant Biology,Tempe,AZ,USA,USA,,,,,,
LECO,2004,19,1,1966,Jianguo,,Wu,Jianguo Wu,SE,SE,,,,,USA,USA,,,,,,
LECO,2005,20,1,1966,Jianguo,,Wu,Jianguo Wu,EIC,EIC,Arizona State University,School of Life Sciences,Tempe,AZ,USA,USA,,,,,,
LECO,2006,21,1,1966,Jianguo,,Wu,Jianguo Wu,EIC,EIC,Arizona State University,School of Life Sciences,Tempe,AZ,USA,USA,,,,,,
LECO,2007,22,1,1966,Jianguo,,Wu,Jianguo Wu,EIC,EIC,Arizona State University,School of Life Sciences & Global Institute of Sustainability,Tempe,AZ,USA,USA,,,,,,
LECO,2008,23,1,1966,Jianguo,,Wu,Jianguo Wu,EIC,EIC,Arizona State University,School of Life Sciences & Global Institute of Sustainability,Tempe,AZ,USA,USA,,,,,,
LECO,2009,24,1,1966,Jianguo,,Wu,Jianguo Wu,EIC,EIC,Arizona State University,School of Life Sciences & Global Institute of Sustainability,Tempe,AZ,USA,USA,,,,,,
LECO,2010,25,1,1966,Jianguo,,Wu,Jianguo Wu,EIC,EIC,Arizona State University,School of Life Sciences & Global Institute of Sustainability,Tempe,AZ,USA,USA,,,,,,
LECO,2011,26,1,1966,Jianguo,,Wu,Jianguo Wu,EIC,EIC,Arizona State University,School of Life Sciences & Global Institute of Sustainability,Tempe,AZ,USA,USA,,,,,,
LECO,2012,27,1,1966,Jianguo,,Wu,Jianguo Wu,EIC,EIC,Arizona State University,School of Life Sciences & Global Institute of Sustainability,Tempe,AZ,USA,USA,,,,,,
LECO,2013,27,1,1966,Jianguo,,Wu,Jianguo Wu,EIC,EIC,Arizona State University,School of Life Sciences & Global Institute of Sustainability,Tempe,AZ,USA,USA,,,,,,
LECO,2014,29,1,1966,Jianguo,,Wu,Jianguo Wu,EIC,EIC,Arizona State University,School of Life Sciences  & Global Institute of Sustainability,Tempe,AZ,USA,USA,,,,,,
LECO,2015,30,1,1966,Jianguo,,Wu,Jianguo Wu,EIC,EIC,,,,,USA,USA,,,,,,
LECO,2004,19,1,1972,Kimberly,,A,Kimberly A,SE,SE,missing,missing,missing,missing,USA,USA,,,,,,
LECO,2015,30,1,1990,K,S,Cheruvelil,K S Cheruvelil,SE,SE,missing,,,,USA,USA,,,,,,
LECO,2005,20,1,2012,K,,Gutzwiller,K Gutzwiller,SE,SE,Baylor University,Department of Biology,Waco,TX,USA,USA,,,,,,
LECO,2006,21,1,2012,K,,Gutzwiller,K Gutzwiller,SE,SE,Baylor University,Department of Biology,Waco,TX,USA,USA,,,,,,
LECO,2007,22,1,2012,K,,Gutzwiller,K Gutzwiller,SE,SE,Baylor University,Department of Biology,Waco,TX,USA,USA,,,,,,
LECO,2008,23,1,2012,K,,Gutzwiller,K Gutzwiller,SE,SE,Baylor University,Department of Biology,Waco,TX,USA,USA,,,,,,
LECO,2009,24,1,2012,K,,Gutzwiller,K Gutzwiller,SE,SE,Baylor University,,Waco,TX,USA,USA,,,,,,
LECO,2010,25,1,2012,K,,Gutzwiller,K Gutzwiller,SE,SE,Baylor University,,Waco,TX,USA,USA,,,,,,
LECO,2011,26,1,2012,K,,Gutzwiller,K Gutzwiller,SE,SE,Baylor University,,Waco,TX,USA,USA,,,,,,
LECO,2012,27,1,2012,K,J,Gutzwiller,K J Gutzwiller,Editorial.Board,SE,Baylor University,,Waco,TX,USA,USA,,,,,,
LECO,2013,27,1,2012,K,J,Gutzwiller,K J Gutzwiller,Editorial.Board,SE,Baylor University,,Waco,TX,USA,USA,,,,,,
LECO,2014,29,1,2012,K,J,Gutzwiller,K J Gutzwiller,Editorial.Board,SE,Baylor University,,Waco,TX,USA,USA,,,,,,
LECO,2015,30,1,2012,K,,Gutzwiller,K Gutzwiller,SE,SE,,,,,USA,USA,,,,,,
LECO,2007,22,1,2053,K,,Moloney,K Moloney,SE,SE,Iowa State University,"Department of Ecology, Evolution, and Organismal Biology",Ames,IA,USA,USA,,,,,,
LECO,2008,23,1,2053,K,,Moloney,K Moloney,SE,SE,Iowa State University,"Department of Ecology, Evolution, and Organismal Biology",Ames,IA,USA,USA,,,,,,
LECO,2009,24,1,2053,K,,Moloney,K Moloney,SE,SE,Iowa State University,,Ames,IA,USA,USA,,,,,,
LECO,2010,25,1,2053,K,,Moloney,K Moloney,SE,SE,Iowa State University,,Ames,IA,USA,USA,,,,,,
LECO,2011,26,1,2053,K,,Moloney,K Moloney,SE,SE,Iowa State University,,Ames,IA,USA,USA,,,,,,
LECO,2012,27,1,2053,K,,Moloney,K Moloney,Editorial.Board,SE,Iowa State University,,Ames,IA,USA,USA,,,,,,
LECO,2013,27,1,2053,K,,Moloney,K Moloney,Editorial.Board,SE,Iowa State University,,Ames,IA,USA,USA,,,,,,
LECO,2014,29,1,2053,K,,Moloney,K Moloney,Editorial.Board,SE,Iowa State University,,Ames,IA,USA,USA,,,,,,
LECO,2015,30,1,2053,K,,Moloney,K Moloney,SE,SE,,,,,USA,USA,,,,,,
LECO,2007,22,1,2075,K,,Riitters,K Riitters,SE,SE,USDA Forest Service,missing,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2008,23,1,2075,K,,Riitters,K Riitters,SE,SE,USDA Forest Service,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2009,24,1,2075,K,,Riitters,K Riitters,SE,SE,USDA Forest Service,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2010,25,1,2075,K,,Riitters,K Riitters,SE,SE,USDA Forest Service,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2011,26,1,2075,K,,Riitters,K Riitters,SE,SE,USDA Forest Service,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2012,27,1,2075,K,,Riitters,K Riitters,Editorial.Board,SE,USDA Forest Service,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2013,27,1,2075,K,,Riitters,K Riitters,Editorial.Board,SE,USDA Forest Service,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2014,29,1,2075,K,,Riitters,K Riitters,Editorial.Board,SE,USDA Forest Service,,Research Triangle Park,NC,USA,USA,,,,,,
LECO,2015,30,1,2075,K,,Riitters,K Riitters,SE,SE,,,,,USA,USA,,,,,,
LECO,1987,1,1,2083,K,F,Schreiber,K F Schreiber,Editorial.Board,SE,missing,missing,missing,missing,Germany,DEU,,,,,,
LECO,1988,1,3,2083,K,F,Schreiber,K F Schreiber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1989,2,3,2083,K,F,Schreiber,K F Schreiber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1990,5,1,2083,K,F,Schreiber,K F Schreiber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1991,6,1,2083,K,F,Schreiber,K F Schreiber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1992,7,1,2083,K,F,Schreiber,K F Schreiber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1999,14,1,2113,Kimberly,A,With,Kimberly A With,SE,SE,Bowling Green State University,Department of Biological Sciences,,,USA,USA,,,,,,
LECO,2000,15,1,2113,Kimberly,A,With,Kimberly A With,SE,SE,Bowling Green State University,Department of Biological Sciences,,,USA,USA,,,,,,
LECO,2001,16,1,2113,Kimberly,A,With,Kimberly A With,SE,SE,Kansas State University,Division of Biology,Manhattan,KS,USA,USA,,,,,,
LECO,2002,17,1,2113,Kimberly,A,With,Kimberly A With,SE,SE,Kansas State University,Division of Biology,Manhattan,KS,USA,USA,,,,,,
LECO,2003,18,1,2113,Kimberly,A,With,Kimberly A With,SE,SE,Kansas State University,Division of Biology,Manhattan,KS,USA,USA,,,,,,
LECO,2005,20,1,2113,Kimberly,A,With,Kimberly A With,SE,SE,Kansas State University,Division of Biology,Manhattan,KS,USA,USA,,,,,,
LECO,2006,21,1,2113,Kimberly,A,With,Kimberly A With,SE,SE,Kansas State University,Division of Biology,Manhattan,KS,USA,USA,,,,,,
LECO,1999,14,1,2144,L,,Fahrig,L Fahrig,SE,SE,Carleton University,Department of Biology,,,Canada,CAN,,,,,,
LECO,2000,15,1,2144,L,,Fahrig,L Fahrig,SE,SE,Carleton University,Department of Biology,,,Canada,CAN,,,,,,
LECO,2001,16,1,2144,L,,Fahrig,L Fahrig,SE,SE,Carleton University,Department of Biology,,,Canada,CAN,,,,,,
LECO,2002,17,1,2144,L,,Fahrig,L Fahrig,SE,SE,Carleton University,Department of Biology,,,Canada,CAN,,,,,,
LECO,2007,22,1,2153,L,,Gillson,L Gillson,SE,SE,University of Oxford,Environmental Change Institute,Oxford,missing,UK,GBR,,,,,,
LECO,2008,23,1,2153,L,,Gillson,L Gillson,SE,SE,University of Cape Town,Botany Department,Cape Town,,UK,GBR,,,,,,
LECO,2009,24,1,2153,L,,Gillson,L Gillson,SE,SE,University of Cape Town,,Cape Town,,UK,GBR,,,,,,
LECO,2010,25,1,2153,L,,Gillson,L Gillson,SE,SE,University of Cape Town,,Cape Town,missing,South Africa,ZAF,,,,,,
LECO,1999,14,1,2162,L,,Hannson,L Hannson,SE,SE,SLU,Department of Conservation Biology,missing,missing,Sweden,SWE,,,,,,
LECO,2000,15,1,2162,L,,Hannson,L Hannson,SE,SE,SLU,Department of Conservation Biology,,,Sweden,SWE,,,,,,
LECO,2001,16,1,2162,L,,Hannson,L Hannson,SE,SE,Swedish Agricultural University,Department of Conservation Biology,,,Sweden,SWE,,,,,,
LECO,1999,14,1,2178,Louis,,Iverson,Louis Iverson,SE,SE,USDA Forest Service,missing,missing,missing,USA,USA,,,,,,
LECO,2000,15,1,2178,Louis,,Iverson,Louis Iverson,SE,SE,USDA Forest Service,missing,,,USA,USA,,,,,,
LECO,2001,16,1,2178,Louis,,Iverson,Louis Iverson,SE,SE,USDA Forest Service,missing,,,USA,USA,,,,,,
LECO,2011,26,1,2178,Louis,R,Iverson,Louis R Iverson,Book.Review.Editor,SPECIAL,USDA Forest Service,,Delaware,OH,USA,USA,,,,,,
LECO,2012,27,1,2178,Louis,R,Iverson,Louis R Iverson,Book.Review.Editor,SPECIAL,USDA Forest Service,,Delaware,OH,USA,USA,,,,,,
LECO,2013,27,1,2178,Louis,R,Iverson,Louis R Iverson,Book.Review.Editor,SPECIAL,USDA Forest Service,,Delaware,OH,USA,USA,,,,,,
LECO,2003,18,1,2181,Lucinda,B,Johnson,Lucinda B Johnson,SE,SE,University of Minnesota,Natural Resources Research Institute,Duluth,MN,USA,USA,,,,,,
LECO,2004,19,1,2181,Lucinda,,Johnson,Lucinda Johnson,SE,SE,,,,,USA,USA,,,,,,
LECO,2005,20,1,2181,Lucinda,B,Johnson,Lucinda B Johnson,SE,SE,University of Minnesota,Natural Resources Research Institute,Duluth,MN,USA,USA,,,,,,
LECO,2006,21,1,2181,Lucinda,B,Johnson,Lucinda B Johnson,SE,SE,University of Minnesota,National Resources Research Institute,Duluth,MN,USA,USA,,,,,,
LECO,2007,22,1,2181,Lucinda,B,Johnson,Lucinda B Johnson,SE,SE,University of Minnesota,National Resources Research Institute,Duluth,MN,USA,USA,,,,,,
LECO,2008,23,1,2181,Lucinda,B,Johnson,Lucinda B Johnson,SE,SE,University of Minnesota,National Resources Research Institute,Duluth,MN,USA,USA,,,,,,
LECO,2009,24,1,2181,Lucinda,B,Johnson,Lucinda B Johnson,SE,SE,University of Minnesota,,Duluth,MN,USA,USA,,,,,,
LECO,2010,25,1,2181,Lucinda,B,Johnson,Lucinda B Johnson,SE,SE,University of Minnesota,,Duluth,MN,USA,USA,,,,,,
LECO,2011,26,1,2181,Lucinda,B,Johnson,Lucinda B Johnson,SE,SE,University of Minnesota,,Duluth,MN,USA,USA,,,,,,
LECO,2012,27,1,2181,L,B,Johnson,L B Johnson,Editorial.Board,SE,University of Minnesota,,Duluth,MN,USA,USA,,,,,,
LECO,2013,27,1,2181,L,B,Johnson,L B Johnson,Editorial.Board,SE,University of Minnesota,,Duluth,MN,USA,USA,,,,,,
LECO,2014,29,1,2181,L,B,Johnson,L B Johnson,Editorial.Board,SE,University of Minnesota,,Duluth,MN,USA,USA,,,,,,
LECO,2015,30,1,2181,Lucinda,B,Johnson,Lucinda B Johnson,SE,SE,,,,,USA,USA,,,,,,
LECO,1999,14,1,2206,Ladislav,,Miklos,Ladislav Miklos,SE,SE,Institute for Landscape Ecology of Slovak Academy of Sciences,missing,,,Slovakia,SVK,,,,,,
LECO,2000,15,1,2206,Ladislav,,Miklos,Ladislav Miklos,SE,SE,Institute for Landscape Ecology of Slovak Academy of Sciences,,,,Slovakia,SVK,,,,,,
LECO,2001,16,1,2206,Ladislav,,Miklos,Ladislav Miklos,SE,SE,Institute for Landscape Ecology of Slovak Academy of Sciences,,,,Slovakia,SVK,,,,,,
LECO,2002,17,1,2206,Ladislav,,Miklos,Ladislav Miklos,SE,SE,Institute for Landscape Ecology of Slovak Academy of Sciences,,,,Slovakia,SVK,,,,,,
LECO,2008,23,1,2212,L,,Musacchio,L Musacchio,SE,SE,University of Minnesota,Department of Landscape Architecture,Minneapolis,MN,USA,USA,,,,,,
LECO,2009,24,1,2212,L,,Musacchio,L Musacchio,SE,SE,University of Minnesota,,Minneapolis,MN,USA,USA,,,,,,
LECO,2010,25,1,2212,L,,Musacchio,L Musacchio,SE,SE,University of Minnesota,,Minneapolis,MN,USA,USA,,,,,,
LECO,2011,26,1,2212,L,,Musacchio,L Musacchio,SE,SE,University of Minnesota,,Minneapolis,MN,USA,USA,,,,,,
LECO,2012,27,1,2212,L,,Musacchio,L Musacchio,Editorial.Board,SE,University of Minnesota,,Minneapolis,MN,USA,USA,,,,,,
LECO,2013,27,1,2212,L,,Musacchio,L Musacchio,Editorial.Board,SE,University of Minnesota,,Minneapolis,MN,USA,USA,,,,,,
LECO,2014,29,1,2212,L,,Musacchio,L Musacchio,Editorial.Board,SE,University of Minnesota,,Minneapolis,MN,USA,USA,,,,,,
LECO,2015,30,1,2212,L,,Musacchio,L Musacchio,SE,SE,,,,,USA,USA,,,,,,
LECO,1999,14,1,2236,Lech,,Ryszkowski,Lech Ryszkowski,SE,SE,Polish Academy of Science,Department of Agrobiology and Forestry,missing,missing,Poland,POL,,,,,,
LECO,2000,15,1,2236,Lech,,Ryszkowski,Lech Ryszkowski,SE,SE,Polish Academy of Science,Department of Agrobiology and Forestry,,,Poland,POL,,,,,,
LECO,2001,16,1,2236,Lech,,Ryszkowski,Lech Ryszkowski,SE,SE,Polish Academy of Science,Department of Agrobiology and Forestry,,,Poland,POL,,,,,,
LECO,2002,17,1,2236,Lech,,Ryszkowski,Lech Ryszkowski,SE,SE,Polish Academy of Science,Department of Agrobiology and Forestry,,,Poland,POL,,,,,,
LECO,2003,18,1,2236,Lech,,Ryszkowski,Lech Ryszkowski,SE,SE,Polish Academy of Science,Department of Agrobiology and Forestry,,,Poland,POL,,,,,,
LECO,2004,19,1,2236,Lech,,Ryszkowski,Lech Ryszkowski,SE,SE,,,,,Poland,POL,,,,,,
LECO,2005,20,1,2236,Lech,,Ryszkowski,Lech Ryszkowski,SE,SE,Polish Academy of Science,Research Center for Agricultural and Forest Environment,Poznan,missing,Poland,POL,,,,,,
LECO,2006,21,1,2236,Lech,,Ryszkowski,Lech Ryszkowski,SE,SE,Polish Academy of Science,Research Center for Agricultural and Forest Environment,,,Poland,POL,,,,,,
LECO,2011,26,1,2238,L,A,Schulte,L A Schulte,Editorial.Board,SE,Iowa State University,missing,Ames,IA,USA,USA,,,,,,
LECO,2012,27,1,2238,L,A,Schulte,L A Schulte,Editorial.Board,SE,Iowa State University,,Ames,IA,USA,USA,,,,,,
LECO,2013,27,1,2238,L,A,Schulte,L A Schulte,Editorial.Board,SE,Iowa State University,,Ames,IA,USA,USA,,,,,,
LECO,2014,29,1,2238,L,A,Schulte,L A Schulte,Editorial.Board,SE,Iowa State University,,Ames,IA,USA,USA,,,,,,
LECO,2005,20,1,2253,L,,Walker,L Walker,SE,SE,University of Nevada,Department of Biological Sciences,,,USA,USA,,,,,,
LECO,2006,21,1,2253,L,,Walker,L Walker,SE,SE,University of Nevada,Department of Biological Sciences,Las Vegas,missing,USA,USA,,,,,,
LECO,1999,14,1,2274,Marc,,Antrop,Marc Antrop,AE,AE,University of Ghent,Department of Geography,missing,missing,Belgium,BEL,,,,,,
LECO,2000,15,1,2274,Marc,,Antrop,Marc Antrop,AE,AE,University of Ghent,Department of Geography,,,Belgium,BEL,,,,,,
LECO,2001,16,1,2274,Marc,,Antrop,Marc Antrop,AE,AE,University of Ghent,Department of Geography,,,Belgium,BEL,,,,,,
LECO,2002,17,1,2274,Marc,,Antrop,Marc Antrop,AE,AE,University of Ghent,Department of Geography,,,Belgium,BEL,,,,,,
LECO,2003,18,1,2274,Marc,,Antrop,Marc Antrop,AE,AE,University of Ghent,Department of Geography,,,Belgium,BEL,,,,,,
LECO,2004,19,1,2274,Marc,,Antrop,Marc Antrop,AE,AE,,,,,Belgium,BEL,,,,,,
LECO,2005,20,1,2274,Marc,,Antrop,Marc Antrop,AE,AE,University of Ghent,Department of Geography,,,Belgium,BEL,,,,,,
LECO,2006,21,1,2274,Marc,,Antrop,Marc Antrop,AE,AE,University of Ghent,Department of Geography,,,Belgium,BEL,,,,,,
LECO,2007,22,1,2274,Marc,,Antrop,Marc Antrop,AE,AE,University of Ghent,Department of Geography,,,Belgium,BEL,,,,,,
LECO,2008,23,1,2274,Marc,,Antrop,Marc Antrop,AE,AE,University of Ghent,Department of Geography,,,Belgium,BEL,,,,,,
LECO,2009,24,1,2274,Marc,,Antrop,Marc Antrop,AE,AE,University of Ghent,Department of Geography,,,Belgium,BEL,,,,,,
LECO,2010,25,1,2292,M,,Belisle,M Belisle,SE,SE,University of Sherbrooke,missing,Sherbrooke,missing,Canada,CAN,,,,,,
LECO,2011,26,1,2292,M,,Belisle,M Belisle,SE,SE,University of Sherbrooke,,Sherbrooke,,Canada,CAN,,,,,,
LECO,2012,27,1,2292,M,,Belisle,M Belisle,Editorial.Board,SE,University of Sherbrooke,,Sherbrooke,,Canada,CAN,,,,,,
LECO,2013,27,1,2292,M,,Belisle,M Belisle,Editorial.Board,SE,University of Sherbrooke,,Sherbrooke,,Canada,CAN,,,,,,
LECO,2014,29,1,2292,M,,Belisle,M Belisle,Editorial.Board,SE,University of Sherbrooke,,Sherbrooke,,Canada,CAN,,,,,,
LECO,2015,30,1,2292,M,,Belisle,M Belisle,SE,SE,,,,,Canada,CAN,,,,,,
LECO,2015,30,1,2299,M,,Betts,M Betts,SE,SE,,,missing,missing,USA,USA,,,,,,
LECO,2005,20,1,2306,M,A,Bowers,M A Bowers,SE,SE,University of Virginia,Blandy Experimental Farm,missing,missing,USA,USA,,,,,,
LECO,2006,21,1,2306,M,A,Bowers,M A Bowers,SE,SE,University of Virginia,Blandy Experimental Farm,,,USA,USA,,,,,,
LECO,2007,22,1,2306,M,A,Bowers,M A Bowers,SE,SE,"USDA Cooperative State Research, Education and Extension Service (CSREES)",,Washington,missing,USA,USA,,,,,,
LECO,2015,30,1,2316,M,,Burgi,M Burgi,SE,SE,missing,missing,,,Switzerland,CHE,,,,,,
LECO,1999,14,1,2373,M,,Fortin,M Fortin,SE,SE,Universite de Montreal,Department de Geographie,missing,missing,Canada,CAN,,,,,,
LECO,2000,15,1,2373,M,,Fortin,M Fortin,SE,SE,Universite de Montreal,Department de Geographie,,,Canada,CAN,,,,,,
LECO,2001,16,1,2373,M,,Fortin,M Fortin,SE,SE,Universite de Montreal,Department de Geographie,,,Canada,CAN,,,,,,
LECO,1987,1,1,2387,M,,Godron,M Godron,Editorial.Board,SE,missing,missing,missing,missing,France,FRA,,,,,,
LECO,1988,1,3,2387,M,,Godron,M Godron,SE,SE,,,,,France,FRA,,,,,,
LECO,1989,2,3,2387,M,,Godron,M Godron,SE,SE,,,,,France,FRA,,,,,,
LECO,1990,5,1,2387,M,,Godron,M Godron,SE,SE,,,,,France,FRA,,,,,,
LECO,1991,6,1,2387,M,,Godron,M Godron,SE,SE,,,,,France,FRA,,,,,,
LECO,1992,7,1,2387,M,,Godron,M Godron,SE,SE,,,,,France,FRA,,,,,,
LECO,1987,1,1,2495,M,,Numata,M Numata,Editorial.Board,SE,missing,missing,missing,missing,Japan,JPN,,,,,,
LECO,1988,1,3,2495,M,,Numata,M Numata,SE,SE,,,,,Japan,JPN,,,,,,
LECO,1989,2,3,2495,M,,Numata,M Numata,SE,SE,,,,,Japan,JPN,,,,,,
LECO,1990,5,1,2495,M,,Numata,M Numata,SE,SE,,,,,Japan,JPN,,,,,,
LECO,1991,6,1,2495,M,,Numata,M Numata,SE,SE,,,,,Japan,JPN,,,,,,
LECO,1992,7,1,2495,M,,Numata,M Numata,SE,SE,,,,,Japan,JPN,,,,,,
LECO,2009,24,1,2520,M,,Potschin,M Potschin,SE,SE,University of Nottingham,missing,Nottingham,missing,UK,GBR,,,,,,
LECO,1987,1,1,2546,M,,Ruzicka,M Ruzicka,Editorial.Board,SE,missing,missing,missing,missing,Slovakia,SVK,,,,,,
LECO,1988,1,3,2546,M,,Ruzicka,M Ruzicka,SE,SE,,,,,Russia,RUS,,,,,,
