JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,INST_Prior_class,INST,UNIT,CITY,STATE,COUNTRY,geo.code,COUNTRY_Prior_Class,geo.code_Prior_Class
JAPE,2005,42,1,3408,Suzanne,J,Milton,Suzanne J Milton,Associate.Editor,SE,University of Cape Town,,,,,South Africa,ZAF,South Africa,ZAF
JAPE,2005,42,1,1786,James,D,Nichols,James D Nichols,Editorial.Board,SE,US Geological Survey,,,,,USA,USA,USA,USA
JAPE,2005,42,1,3187,Robert,J,Paxton,Robert J Paxton,Editorial.Board,SE,University of T_bingen,NoInst,,Belfast,NoState,UK,GBR,Germany,DEU
JAPE,2005,42,1,2910,Peter,,Rothery,Peter Rothery,Editorial.Board,SE,,,,,,UK,GBR,UK,GBR
JAPE,2005,42,1,3456,Stephen,P,Rushton,Stephen P Rushton,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2005,42,1,3211,Roy,,Sanderson,Roy Sanderson,Editorial.Board,SE,,,,,,UK,GBR,UK,GBR
JAPE,2005,42,1,1260,Graham,,Smith,Graham Smith,Editorial.Board,SE,,NoInst,,York,NoState,UK,GBR,UK,GBR
JAPE,2005,42,1,2923,Philip,A,Stephens,Philip A Stephens,Associate.Editor,SE,,NoInst,,Bristol, NoState,UK,GBR,UK,GBR
JAPE,2005,42,1,3648,Teja,,Tscharntke,Teja Tscharntke,Editorial.Board,SE,,,,,,Germany,DEU,Germany,DEU
JAPE,2005,42,1,3914,Jeremy,,Wilson,Jeremy Wilson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,1447,Jan,P,Bakker,Jan P Bakker,Editorial.Board,SE,University of Groningen,,,,,The Netherlands,NLD,The Netherlands,NLD
JAPE,2006,43,1,3881,Jacques,,Baudry,Jacques Baudry,Editorial.Board,SE,,,,,,France,FRA,France,FRA
JAPE,2006,43,1,1481,Justin,S,Brashares,Justin S Brashares,Associate.Editor,SE,"University of California, Berkely",NoInst,,Berkeley,California,USA,USA,USA,USA
JAPE,2006,43,1,3829,Yvonne,,Buckley,Yvonne Buckley,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2006,43,1,2322,Marc,,Cadotte,Marc Cadotte,Associate.Editor,SE,,NoInst,,Knoxville,NoState,USA,USA,USA,USA
JAPE,2006,43,1,1522,Joan,,Cossentine,Joan Cossentine,Associate.Editor,SE,,NoInst,,Summerland,NoState,Canada,CAN,Canada,CAN
JAPE,2006,43,1,435,Christopher,R,Dickman,Christopher R Dickman,Associate.Editor,SE,University of Sydney,,,,,Australia,AUS,Australia,AUS
JAPE,2006,43,1,442,Chris,S,Elphick,Chris S Elphick,Associate.Editor,SE,University of Connecticut,,,,,USA,USA,USA,USA
JAPE,2006,43,1,65,Andreas,,Erhardt,Andreas Erhardt,Associate.Editor,SE,,NoInst,,Basel,NoState,Switzerland,CHE,Switzerland,CHE
JAPE,2006,43,1,3063,Robert,P,Freckleton,Robert P Freckleton,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,454,Chris,LJ,Frid,Chris LJ Frid,Associate.Editor,SE,,NoInst,,Liverpool,NoState,UK,GBR,UK,GBR
JAPE,2006,43,1,1597,Jennifer,,Gill,Jennifer Gill,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,2813,Paul,,Giller,Paul Giller,Editor-Executive.Editor,EIC,,,,,,Ireland,IRL,Ireland,IRL
JAPE,2006,43,1,2827,Pall,,Hersteinsson,Pall Hersteinsson,Editorial.Board,SE,,,,,,Iceland,ISL,Iceland,ISL
JAPE,2006,43,1,2410,Mark,O,Hill,Mark O Hill,Editorial.Board,SE,,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,2836,Phil,,Hulme,Phil Hulme,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society,NoInst,,Bangalore,NoState,India,IND,India,IND
JAPE,2006,43,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE,,NoInst,,Aberdeen,NoState,UK,GBR,UK,GBR
JAPE,2006,43,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,NoInst,,Ceske Budejovice,NoState,Czech Republic,CZE,Czech Republic,CZE
JAPE,2006,43,1,785,David,I,McCracken,David I McCracken,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,2670,Nicholas,J,Mills,Nicholas J Mills,Editorial.Board,SE,"University of California, Berkely",,,,,USA,USA,USA,USA
JAPE,2006,43,1,1004,Eleanor,Jane,Milner-Gulland,Eleanor Jane Milner-Gulland,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,3408,Suzanne,J,Milton,Suzanne J Milton,Associate.Editor,SE,University of Cape Town,,,,,South Africa,ZAF,South Africa,ZAF
JAPE,2006,43,1,1786,James,D,Nichols,James D Nichols,Editorial.Board,SE,US Geological Survey,,,,,USA,USA,USA,USA
JAPE,2006,43,1,3187,Robert,J,Paxton,Robert J Paxton,Editorial.Board,SE,University of T_bingen,,,,,Germany,DEU,Germany,DEU
JAPE,2006,43,1,174,Andres,,Punt,Andres Punt,Associate.Editor,SE,,NoInst,,Seattle,NoState,USA,USA,USA,USA
JAPE,2006,43,1,3198,Richard,F,Pywell,Richard F Pywell,Associate.Editor,SE,,NoInst,,Cambridge,NoState,UK,GBR,UK,GBR
JAPE,2006,43,1,3904,John,S,Richardson,John S Richardson,Associate.Editor,SE,University of British Columbia,NoInst,,Vancouver,NoState,Canada,CAN,Canada,CAN
JAPE,2006,43,1,2910,Peter,,Rothery,Peter Rothery,Editorial.Board,SE,,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,3211,Roy,,Sanderson,Roy Sanderson,Editorial.Board,SE,,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,1260,Graham,,Smith,Graham Smith,Editorial.Board,SE,,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,1421,Ingolf,,Steffan-Dewenter,Ingolf Steffan-Dewenter,Associate.Editor,SE,,NoInst,,Gottingen,NoState,Germany,DEU,Germany,DEU
JAPE,2006,43,1,2923,Philip,A,Stephens,Philip A Stephens,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2006,43,1,3486,Simon,,Thirgood,Simon Thirgood,Editor,AE,,The Macaulay Institute,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2006,43,1,890,Des,,Thompson,Des Thompson,Associate.Editor,SE,,NoInst,,Edinburgh,NoState,UK,GBR,UK,GBR
JAPE,2006,43,1,2936,Paul,M,Thompson,Paul M Thompson,Associate.Editor,SE,,NoInst,,Aberdeen,NoState,UK,GBR,UK,GBR
JAPE,2006,43,1,3648,Teja,,Tscharntke,Teja Tscharntke,Editorial.Board,SE,,,,,,Germany,DEU,Germany,DEU
JAPE,2006,43,1,3814,Wim,H,VanDerPutten,Wim H VanDerPutten,Associate.Editor,SE,Netherlands Institute of Ecology; Wageningen University and Research Centre,NoInst,,Heteren,NoState,The Netherlands,NLD,The Netherlands,NLD
JAPE,2006,43,1,2598,Matthew,J,Walpole,Matthew J Walpole,Associate.Editor,SE,,NoInst,,Cambridge,NoState,UK,GBR,UK,GBR
JAPE,2006,43,1,3914,Jeremy,,Wilson,Jeremy Wilson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,1481,Justin,S,Brashares,Justin S Brashares,Associate.Editor,SE,"University of California, Berkely",,,,,USA,USA,USA,USA
JAPE,2007,44,1,3829,Yvonne,,Buckley,Yvonne Buckley,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2007,44,1,1494,Javier,,Bustamante,Javier Bustamante,Associate.Editor,SE,,NoInst,,Seville,NoState,Spain,ESP,Spain,ESP
JAPE,2007,44,1,2322,Marc,,Cadotte,Marc Cadotte,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2007,44,1,1522,Joan,,Cossentine,Joan Cossentine,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2007,44,1,435,Christopher,R,Dickman,Christopher R Dickman,Associate.Editor,SE,University of Sydney,,,,,Australia,AUS,Australia,AUS
JAPE,2007,44,1,442,Chris,S,Elphick,Chris S Elphick,Associate.Editor,SE,University of Connecticut,,,,,USA,USA,USA,USA
JAPE,2007,44,1,65,Andreas,,Erhardt,Andreas Erhardt,Associate.Editor,SE,,,,,,Switzerland,CHE,Switzerland,CHE
JAPE,2007,44,1,3063,Robert,P,Freckleton,Robert P Freckleton,Editor,AE,,University of Sheffield,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2007,44,1,454,Chris,LJ,Frid,Chris LJ Frid,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,1597,Jennifer,,Gill,Jennifer Gill,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,2813,Paul,,Giller,Paul Giller,Editor-Executive.Editor,EIC,,,,,,Ireland,IRL,Ireland,IRL
JAPE,2007,44,1,3081,Rosie,,Hails,Rosie Hails,Associate.Editor,SE,,NoInst,,Oxford,NoState,UK,GBR,UK,GBR
JAPE,2007,44,1,1079,Fangliang,,He,Fangliang He,Associate.Editor,SE,,NoInst,,Alberta,NoState,Canada,CAN,Canada,CAN
JAPE,2007,44,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE,,NoInst,,Montana,NoState,USA,USA,USA,USA
JAPE,2007,44,1,2836,Phil,,Hulme,Phil Hulme,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society,,,,,India,IND,India,IND
JAPE,2007,44,1,747,David,,Kleijn,David Kleijn,Associate.Editor,SE,,NoInst,,Nijmegen,NoState,The Netherlands,NLD,The Netherlands,NLD
JAPE,2007,44,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,,,,,Czech Republic,CZE,Czech Republic,CZE
JAPE,2007,44,1,785,David,I,McCracken,David I McCracken,Editor,AE,,Scottish Agricultural College,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2007,44,1,1004,Eleanor,Jane,Milner-Gulland,Eleanor Jane Milner-Gulland,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,3408,Suzanne,J,Milton,Suzanne J Milton,Associate.Editor,SE,University of Cape Town,,,,,South Africa,ZAF,South Africa,ZAF
JAPE,2007,44,1,3772,William,,Montevecchi,William Montevecchi,Associate.Editor,SE,,NoInst,,Newfoundland,NoState,Canada,CAN,Canada,CAN
JAPE,2007,44,1,174,Andres,,Punt,Andres Punt,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2007,44,1,3198,Richard,F,Pywell,Richard F Pywell,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,3904,John,S,Richardson,John S Richardson,Associate.Editor,SE,University of British Columbia,,,,,Canada,CAN,Canada,CAN
JAPE,2007,44,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE,US Geological Survey,,,,,USA,USA,USA,USA
JAPE,2007,44,1,196,Andy,,Sheppard,Andy Sheppard,Associate.Editor,SE,,CSIRO,,NoCity,NoState,Australia,AUS,Australia,AUS
JAPE,2007,44,1,1421,Ingolf,,Steffan-Dewenter,Ingolf Steffan-Dewenter,Associate.Editor,SE,,,,,,Germany,DEU,Germany,DEU
JAPE,2007,44,1,2923,Philip,A,Stephens,Philip A Stephens,Editor,AE,,University of Bristol,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2007,44,1,3486,Simon,,Thirgood,Simon Thirgood,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,890,Des,,Thompson,Des Thompson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,2936,Paul,M,Thompson,Paul M Thompson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,3814,Wim,H,VanDerPutten,Wim H VanDerPutten,Associate.Editor,SE,Netherlands Institute of Ecology; Wageningen University and Research Centre,,,,,The Netherlands,NLD,The Netherlands,NLD
JAPE,2007,44,1,2598,Matthew,J,Walpole,Matthew J Walpole,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2007,44,1,2608,Mark,,Whittingham,Mark Whittingham,Associate.Editor,SE,,NoInst,,Newcastle upon Tyne,NoState,UK,GBR,UK,GBR
JAPE,2007,44,1,593,Chris,,Wilcox,Chris Wilcox,Associate.Editor,SE,,NoInst,,Hobart,NoState,Australia,AUS,Australia,AUS
JAPE,2007,44,1,3914,Jeremy,,Wilson,Jeremy Wilson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,1452,Jos,,Barlow,Jos Barlow,Associate.Editor,SE,,NoInst,,Lancaster,NoState,UK,GBR,UK,GBR
JAPE,2008,45,1,3829,Yvonne,,Buckley,Yvonne Buckley,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2008,45,1,1494,Javier,,Bustamante,Javier Bustamante,Associate.Editor,SE,,,,,,Spain,ESP,Spain,ESP
JAPE,2008,45,1,2322,Marc,,Cadotte,Marc Cadotte,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2008,45,1,3833,Yann,,Clough,Yann Clough,Associate.Editor,SE,,NoInst,,Gottingen,NoState,Germany,DEU,Germany,DEU
JAPE,2008,45,1,1522,Joan,,Cossentine,Joan Cossentine,Associate.Editor,SE,,Agriculture and Agri-Food,,NoCity,NoState,Canada,CAN,Canada,CAN
JAPE,2008,45,1,435,Christopher,R,Dickman,Christopher R Dickman,Associate.Editor,SE,University of Sydney,,,,,Australia,AUS,Australia,AUS
JAPE,2008,45,1,1554,Johan,T,DuToit,Johan T DuToit,Associate.Editor,SE,Utah State University,NoInst,,NoCity,Utah,USA,USA,USA,USA
JAPE,2008,45,1,442,Chris,S,Elphick,Chris S Elphick,Associate.Editor,SE,University of Connecticut,,,,,USA,USA,USA,USA
JAPE,2008,45,1,65,Andreas,,Erhardt,Andreas Erhardt,Associate.Editor,SE,,,,,,Switzerland,CHE,Switzerland,CHE
JAPE,2008,45,1,965,Esteban,,Fernandez-Juricic,Esteban Fernandez-Juricic,Associate.Editor,SE,,NoInst,,Long Beach,California,USA,USA,USA,USA
JAPE,2008,45,1,3063,Robert,P,Freckleton,Robert P Freckleton,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,,NoInst,,Roakslide,NoState,Denmark,DNK,Denmark,DNK
JAPE,2008,45,1,454,Chris,LJ,Frid,Chris LJ Frid,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,1597,Jennifer,,Gill,Jennifer Gill,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,2813,Paul,,Giller,Paul Giller,Editor-Executive.Editor,EIC,,,,,,Ireland,IRL,Ireland,IRL
JAPE,2008,45,1,3081,Rosie,,Hails,Rosie Hails,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,718,Daniel,,Haydon,Daniel Haydon,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,1079,Fangliang,,He,Fangliang He,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2008,45,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2008,45,1,2836,Phil,,Hulme,Phil Hulme,Editor,AE,,Lincoln University,,NoCity,NoState,New Zealand,NZL,UK,GBR
JAPE,2008,45,1,1659,Julia,,Jones,Julia Jones,Associate.Editor,SE,,NoInst,,Bangor, NoState,UK,GBR,UK,GBR
JAPE,2008,45,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society,,,,,India,IND,India,IND
JAPE,2008,45,1,747,David,,Kleijn,David Kleijn,Associate.Editor,SE,,,,,,The Netherlands,NLD,The Netherlands,NLD
JAPE,2008,45,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,,,,,Czech Republic,CZE,Czech Republic,CZE
JAPE,2008,45,1,2860,Paul,,Lukacs,Paul Lukacs,Associate.Editor,SE,,NoInst,,Fort Collins,Colorado,USA,USA,USA,USA
JAPE,2008,45,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE,,NoInst,,St. Andrews, NoState,UK,GBR,UK,GBR
JAPE,2008,45,1,2468,Michael,A,McCarthy,Michael A McCarthy,Associate.Editor,SE,"Royal Botanic Gardens, Melbourne",NoInst,,Melbourne,NoState,Australia,AUS,Australia,AUS
JAPE,2008,45,1,785,David,I,McCracken,David I McCracken,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,1004,Eleanor,Jane,Milner-Gulland,Eleanor Jane Milner-Gulland,Editor,AE,,Imperial College,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2008,45,1,3772,William,,Montevecchi,William Montevecchi,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2008,45,1,2964,Quentin,,Paynter,Quentin Paynter,Associate.Editor,SE,,NoInst,,Auckland,NoState,New Zealand,NZL,New Zealand,NZL
JAPE,2008,45,1,2679,Nathalie,,Pettorelli,Nathalie Pettorelli,Associate.Editor,SE,,NoInst,,London,NoState,UK,GBR,UK,GBR
JAPE,2008,45,1,174,Andres,,Punt,Andres Punt,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2008,45,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2008,45,1,3904,John,S,Richardson,John S Richardson,Associate.Editor,SE,University of British Columbia,,,,,Canada,CAN,Canada,CAN
JAPE,2008,45,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE,US Geological Survey,Patuzent,,NoCity,NoState,USA,USA,USA,USA
JAPE,2008,45,1,196,Andy,,Sheppard,Andy Sheppard,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2008,45,1,1421,Ingolf,,Steffan-Dewenter,Ingolf Steffan-Dewenter,Associate.Editor,SE,,,,,,Germany,DEU,Germany,DEU
JAPE,2008,45,1,2923,Philip,A,Stephens,Philip A Stephens,Associate.Editor,SE,,NoInst,,Durham,NoState,UK,GBR,UK,GBR
JAPE,2008,45,1,3486,Simon,,Thirgood,Simon Thirgood,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,890,Des,,Thompson,Des Thompson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,2936,Paul,M,Thompson,Paul M Thompson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,3814,Wim,H,VanDerPutten,Wim H VanDerPutten,Associate.Editor,SE,Netherlands Institute of Ecology; Wageningen University and Research Centre,,,,,The Netherlands,NLD,The Netherlands,NLD
JAPE,2008,45,1,2598,Matthew,J,Walpole,Matthew J Walpole,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,2608,Mark,,Whittingham,Mark Whittingham,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2008,45,1,593,Chris,,Wilcox,Chris Wilcox,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2008,45,1,377,Brenden,,Wintle,Brenden Wintle,Associate.Editor,SE,,NoInst,,Melbourne,NoState,Australia,AUS,Australia,AUS
JAPE,2009,46,1,1452,Jos,,Barlow,Jos Barlow,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,3829,Yvonne,,Buckley,Yvonne Buckley,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2009,46,1,1494,Javier,,Bustamante,Javier Bustamante,Associate.Editor,SE,,,,,,Spain,ESP,Spain,ESP
JAPE,2009,46,1,3833,Yann,,Clough,Yann Clough,Associate.Editor,SE,,,,,,Germany,DEU,Germany,DEU
JAPE,2009,46,1,1522,Joan,,Cossentine,Joan Cossentine,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2009,46,1,435,Christopher,R,Dickman,Christopher R Dickman,Associate.Editor,SE,University of Sydney,,,,,Australia,AUS,Australia,AUS
JAPE,2009,46,1,437,Christl,,Donnelly,Christl Donnelly,Associate.Editor,SE,,NoInst,,London,NoState,UK,GBR,UK,GBR
JAPE,2009,46,1,2640,Nicholas,,Dulvy,Nicholas Dulvy,Associate.Editor,SE,,NoInst,,Vancouver,NoState,Canada,CAN,Canada,CAN
JAPE,2009,46,1,1554,Johan,T,DuToit,Johan T DuToit,Associate.Editor,SE,Utah State University,,,,,USA,USA,USA,USA
JAPE,2009,46,1,442,Chris,S,Elphick,Chris S Elphick,Associate.Editor,SE,University of Connecticut,,,,,USA,USA,USA,USA
JAPE,2009,46,1,65,Andreas,,Erhardt,Andreas Erhardt,Associate.Editor,SE,,,,,,Switzerland,CHE,Switzerland,CHE
JAPE,2009,46,1,965,Esteban,,Fernandez-Juricic,Esteban Fernandez-Juricic,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2009,46,1,3063,Robert,P,Freckleton,Robert P Freckleton,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,,,,,,Denmark,DNK,Denmark,DNK
JAPE,2009,46,1,454,Chris,LJ,Frid,Chris LJ Frid,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,1597,Jennifer,,Gill,Jennifer Gill,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,3081,Rosie,,Hails,Rosie Hails,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,718,Daniel,,Haydon,Daniel Haydon,Associate.Editor,SE,,NoInst,,Glasgow,NoState,UK,GBR,UK,GBR
JAPE,2009,46,1,1079,Fangliang,,He,Fangliang He,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2009,46,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2009,46,1,2836,Phil,,Hulme,Phil Hulme,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,1659,Julia,,Jones,Julia Jones,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society,,,,,India,IND,India,IND
JAPE,2009,46,1,747,David,,Kleijn,David Kleijn,Associate.Editor,SE,,,,,,The Netherlands,NLD,The Netherlands,NLD
JAPE,2009,46,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,,,,,Czech Republic,CZE,Czech Republic,CZE
JAPE,2009,46,1,2860,Paul,,Lukacs,Paul Lukacs,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2009,46,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,2468,Michael,A,McCarthy,Michael A McCarthy,Associate.Editor,SE,"Royal Botanic Gardens, Melbourne",,,,,Australia,AUS,Australia,AUS
JAPE,2009,46,1,785,David,I,McCracken,David I McCracken,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,1757,Jane,,Memmott,Jane Memmott,Editor-Executive.Editor,EIC,,University of Bristol,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2009,46,1,1004,Eleanor,Jane,Milner-Gulland,Eleanor Jane Milner-Gulland,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,3772,William,,Montevecchi,William Montevecchi,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2009,46,1,2964,Quentin,,Paynter,Quentin Paynter,Associate.Editor,SE,,,,,,New Zealand,NZL,New Zealand,NZL
JAPE,2009,46,1,2679,Nathalie,,Pettorelli,Nathalie Pettorelli,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,174,Andres,,Punt,Andres Punt,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2009,46,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2009,46,1,3904,John,S,Richardson,John S Richardson,Associate.Editor,SE,University of British Columbia,,,,,Canada,CAN,Canada,CAN
JAPE,2009,46,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE,US Geological Survey,,,,,USA,USA,USA,USA
JAPE,2009,46,1,196,Andy,,Sheppard,Andy Sheppard,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2009,46,1,1421,Ingolf,,Steffan-Dewenter,Ingolf Steffan-Dewenter,Associate.Editor,SE,,NoInst,,Bayreuth,NoState,Germany,DEU,Germany,DEU
JAPE,2009,46,1,2923,Philip,A,Stephens,Philip A Stephens,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,3486,Simon,,Thirgood,Simon Thirgood,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,890,Des,,Thompson,Des Thompson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,2936,Paul,M,Thompson,Paul M Thompson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,3814,Wim,H,VanDerPutten,Wim H VanDerPutten,Associate.Editor,SE,Netherlands Institute of Ecology; Wageningen University and Research Centre,,,,,The Netherlands,NLD,The Netherlands,NLD
JAPE,2009,46,1,2598,Matthew,J,Walpole,Matthew J Walpole,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,2608,Mark,,Whittingham,Mark Whittingham,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2009,46,1,593,Chris,,Wilcox,Chris Wilcox,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2009,46,1,377,Brenden,,Wintle,Brenden Wintle,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2010,47,1,2757,Paul,,Armsworth,Paul Armsworth,Associate.Editor,SE,,The University of Tenessee,,NoCity,NoState,USA,USA,USA,USA
JAPE,2010,47,1,3272,Shelley,,Arnott,Shelley Arnott,Associate.Editor,SE,,Queens University,,NoCity,Ontario,Canada,CAN,Canada,CAN
JAPE,2010,47,1,1452,Jos,,Barlow,Jos Barlow,Associate.Editor,SE,,Lancaster University,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,2125,Lesley,,Batty,Lesley Batty,Associate.Editor,SE,,Unviersity of Birmingham,,NoCity,NoState,UK,GBR,UK,GBR
