JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,Inst_Prior_Class,INST,UNIT,CITY,STATE,COUNTRY,geo.code
PLANTECOL,2000,146,1,3161,Roger,del,Moral,Roger del Moral,Editor,SE,University of Washington ,,,,,United States,USA
PLANTECOL,2000,146,1,2882,Pier,L,Nimis,Pier L Nimis,Editor,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,2000,146,1,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editor,SE,,Israel Nature and National Parks Protection Authority,Science and Management Division,Jerusalem,,Israel,ISR
PLANTECOL,2000,146,1,1819,John,,Proctor,John Proctor,Editor,SE,,,,,,UK,GBR
PLANTECOL,2000,146,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Editor,SE,Jawaharial Nehru University,,,,,India,IND
PLANTECOL,2000,146,1,3201,Richard,J,Reader,Richard J Reader,Editor,SE,University of Guelph,,,,,Canada,CAN
PLANTECOL,2000,146,1,2535,Marcel,,Rejmanek,Marcel Rejmanek,Editor,SE,,,,,,United States,USA
PLANTECOL,2000,146,1,1849,Jelte,,Rozema,Jelte Rozema,Editor,SE,,,,,,The Netherlands,NLD
PLANTECOL,2000,146,1,1028,Engkik,,Soepadmo,Engkik Soepadmo,Editor,SE,,,,,,Malaysia,MYS
PLANTECOL,2000,146,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,2000,146,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editor,SE,University of North Carolina at Chapel Hill,,,,,United States,USA
PLANTECOL,2000,146,1,2604,Marinus,JA,Werger,Marinus JA Werger,Editor,SE,,,,,,Netherlands,NLD
PLANTECOL,2001,152,1,2976,Richard,Green,Baker,Richard Green Baker,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2001,152,1,3289,Steve,,Brewer,Steve Brewer,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2001,152,1,3026,Richard,M,Cowling,Richard M Cowling,Editorial.Board,SE,University of Cape Town,,,,,South Africa,ZAF
PLANTECOL,2001,152,1,2338,Michael,J,Crawley,Michael J Crawley,Editorial.Board,SE,,Imperial College,,Ascot,,UK,GBR
PLANTECOL,2001,152,1,3334,Susan,M,Galatowitsch,Susan M Galatowitsch,Editorial.Board,SE,,University of Minnesota,Department of Horticultural Science,St. Paul,Minnesota,United States,USA
PLANTECOL,2001,152,1,1087,Florian,,Jeltsch,Florian Jeltsch,Editorial.Board,SE,,University of Potsdam,"Institute of Biochemistry and Biology, Plant Ecology and Nature Conservation",Potsdam,,Germany,DEU
PLANTECOL,2001,152,1,2655,Norman,,Kenkel,Norman Kenkel,Editorial.Board,SE,,University of Manitoba,Department of Botany,Winnipeg,Manitoba,Canada,CAN
PLANTECOL,2001,152,1,2032,Kenneth,,Koehler,Kenneth Koehler,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2001,152,1,1704,John,A,Lee,John A Lee,Editorial.Board,SE,,,,,,UK,GBR
PLANTECOL,2001,152,1,318,Brian,C,McCarthy,Brian C McCarthy,Editorial.Board,SE,Ohio University,,,,,United States,USA
PLANTECOL,2001,152,1,1001,Ernesto,,Medina,Ernesto Medina,Editorial.Board,SE,,,,,,Venezuela,VEN
PLANTECOL,2001,152,1,3161,Roger,del,Moral,Roger del Moral,Editorial.Board,SE,University of Washington ,,,,,United States,USA
PLANTECOL,2001,152,1,2882,Pier,L,Nimis,Pier L Nimis,Editorial.Board,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,2001,152,1,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editorial.Board,SE,,Israel Nature and National Parks Protection Authority,,,,Israel,ISR
PLANTECOL,2001,152,1,3781,William,J,Platt,William J Platt,Editorial.Board,SE,,Lousiana State University,Department of Biological Sciences,Baton Rouge,Louisiana,United States,USA
PLANTECOL,2001,152,1,1819,John,,Proctor,John Proctor,Editorial.Board,SE,,,,,,UK,GBR
PLANTECOL,2001,152,1,3201,Richard,J,Reader,Richard J Reader,Editorial.Board,SE,University of Guelph,,,,,Canada,CAN
PLANTECOL,2001,152,1,1849,Jelte,,Rozema,Jelte Rozema,Editorial.Board,SE,,,,,,The Netherlands,NLD
PLANTECOL,2001,152,1,3209,Rowan,F,Sage,Rowan F Sage,Editorial.Board,SE,,University of Toronto,Department of Botany,Toronto,,Canada,CAN
PLANTECOL,2001,152,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,2001,152,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editorial.Board,SE,University of North Carolina at Chapel Hill,,,,,United States,USA
PLANTECOL,2002,158,1,2976,Richard,Green,Baker,Richard Green Baker,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2002,158,1,3026,Richard,M,Cowling,Richard M Cowling,Editorial.Board,SE,,University of Port Elizabeth,Department of Botany,Port Elizabeth,,South Africa,ZAF
PLANTECOL,2002,158,1,2338,Michael,J,Crawley,Michael J Crawley,Editorial.Board,SE,,,,,,UK,GBR
PLANTECOL,2002,158,1,3334,Susan,M,Galatowitsch,Susan M Galatowitsch,Editorial.Board,SE,University of Minnesota,,,,,United States,USA
PLANTECOL,2002,158,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Advisory.Board,AE,,Unity College,,Unity ,Maine,United States,USA
PLANTECOL,2002,158,1,1087,Florian,,Jeltsch,Florian Jeltsch,Editorial.Board,SE,,,,,,Germany,DEU
PLANTECOL,2002,158,1,2655,Norman,,Kenkel,Norman Kenkel,Editorial.Board,SE,,,,,,Canada,CAN
PLANTECOL,2002,158,1,2032,Kenneth,,Koehler,Kenneth Koehler,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2002,158,1,1704,John,A,Lee,John A Lee,Editorial.Board,SE,,,,,,UK,GBR
PLANTECOL,2002,158,1,1001,Ernesto,,Medina,Ernesto Medina,Editorial.Board,SE,,,,,,Venezuela,VEN
PLANTECOL,2002,158,1,800,David,M,Newbery,David M Newbery,Editorial.Board,SE,,University of Bern ,"Vegetation Ecology Section, Institute of Plant Sciences",Bern,,Switzerland,SWE
PLANTECOL,2002,158,1,1236,Gidi,,Ne'eman,Gidi Ne'eman,Editorial.Board,SE,,University of Haifa,Department of Biology,Haifa,,Israel,ISR
PLANTECOL,2002,158,1,2882,Pier,L,Nimis,Pier L Nimis,Editorial.Board,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,2002,158,1,1410,Isabelle,,Oliveri,Isabelle Oliveri,Editorial.Board,SE,,Universite Montpellier,Institut des Sciences de l'Evolution,Montpellier,,France,FRA
PLANTECOL,2002,158,1,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editorial.Board,SE,,Israel Nature and National Parks Protection Authority,,,,Israel,ISR
PLANTECOL,2002,158,1,3781,William,J,Platt,William J Platt,Editorial.Board,SE,Lousiana State University,,,,,United States,USA
PLANTECOL,2002,158,1,1819,John,,Proctor,John Proctor,Editorial.Board,SE,,,,,,UK,GBR
PLANTECOL,2002,158,1,3201,Richard,J,Reader,Richard J Reader,Editorial.Board,SE,University of Guelph,,,,,Canada,CAN
PLANTECOL,2002,158,1,1849,Jelte,,Rozema,Jelte Rozema,Editorial.Board,SE,,,,,,The Netherlands,NLD
PLANTECOL,2002,158,1,3209,Rowan,F,Sage,Rowan F Sage,Editorial.Board,SE,University of Toronto,,,,,Canada,CAN
PLANTECOL,2002,158,1,2102,Karle,V,Sykora,Karle V Sykora,Editorial.Board,SE,,Wageningen University,Department of Environmental Sciences,Wegningen,,The Netherlands,NLD
PLANTECOL,2002,158,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,2002,158,1,2586,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Book.Review.Editor,SPECIAL,,Vrije Universiteit ,Faculteit Biologie,Amsterdam,,Netherlands,NLD
PLANTECOL,2002,158,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editorial.Board,SE,University of North Carolina at Chapel Hill,,,,,United States,USA
PLANTECOL,2003,164,1,2976,Richard,Green,Baker,Richard Green Baker,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2003,164,1,3026,Richard,M,Cowling,Richard M Cowling,Editorial.Board,SE,University of Cape Town,,,,,South Africa,ZAF
PLANTECOL,2003,164,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Advisory.Board,AE,,Universidad National Autonoma de Mexico,Departamento de Ecologia Evolutica,Mexico D.F.,,Mexico,MEX
PLANTECOL,2003,164,1,3334,Susan,M,Galatowitsch,Susan M Galatowitsch,Editorial.Board,SE,University of Minnesota,,,,,United States,USA
PLANTECOL,2003,164,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Advisory.Board,AE,,,,,,United States,USA
PLANTECOL,2003,164,1,3566,Tadaki,,Hirose,Tadaki Hirose,Advisory.Board,AE,,,,,,Japan,JPN
PLANTECOL,2003,164,1,2419,Michael,J,Hutchings,Michael J Hutchings,Advisory.Board,AE,,,,,,UK,GBR
PLANTECOL,2003,164,1,3835,Yoh,,Iwasa,Yoh Iwasa,Advisory.Board,AE,,,,,,Japan,JPN
PLANTECOL,2003,164,1,1087,Florian,,Jeltsch,Florian Jeltsch,Editorial.Board,SE,,,,,,Germany,DEU
PLANTECOL,2003,164,1,2655,Norman,,Kenkel,Norman Kenkel,Editorial.Board,SE,,,,,,Canada,CAN
PLANTECOL,2003,164,1,2032,Kenneth,,Koehler,Kenneth Koehler,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2003,164,1,1704,John,A,Lee,John A Lee,Editorial.Board,SE,,,,,,UK,GBR
PLANTECOL,2003,164,1,2857,Pierre,,Legendre,Pierre Legendre,Advisory.Board,AE,,,,,,Canada,CAN
PLANTECOL,2003,164,1,1001,Ernesto,,Medina,Ernesto Medina,Advisory.Board,AE,,,,,,Venezuela,VEN
PLANTECOL,2003,164,1,1236,Gidi,,Ne'eman,Gidi Ne'eman,Editorial.Board,SE,,,,,,Israel,ISR
PLANTECOL,2003,164,1,800,David,M,Newbery,David M Newbery,Editorial.Board,SE,University of Bern ,,,,,Switzerland,CHE
PLANTECOL,2003,164,1,2882,Pier,L,Nimis,Pier L Nimis,Editorial.Board,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,2003,164,1,1410,Isabelle,,Oliveri,Isabelle Oliveri,Editorial.Board,SE,,,,,,France,FRA
PLANTECOL,2003,164,1,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editorial.Board,SE,Israel Nature and National Parks Protection Authority,,,,,Israel,ISR
PLANTECOL,2003,164,1,3781,William,J,Platt,William J Platt,Editorial.Board,SE,Lousiana State University,,,,,United States,USA
PLANTECOL,2003,164,1,1819,John,,Proctor,John Proctor,Editorial.Board,SE,,,,,,UK,GBR
PLANTECOL,2003,164,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Advisory.Board,AE,Jawaharial Nehru University,,,,,India,IND
PLANTECOL,2003,164,1,3201,Richard,J,Reader,Richard J Reader,Editorial.Board,SE,University of Guelph,,,,,Canada,CAN
PLANTECOL,2003,164,1,1849,Jelte,,Rozema,Jelte Rozema,Editorial.Board,SE,,,,,,The Netherlands,NLD
PLANTECOL,2003,164,1,3209,Rowan,F,Sage,Rowan F Sage,Editorial.Board,SE,University of Toronto,,,,,Canada,CAN
PLANTECOL,2003,164,1,2102,Karle,V,Sykora,Karle V Sykora,Editorial.Board,SE,Wageningen University,,,,,The Netherlands,NLD
PLANTECOL,2003,164,1,2586,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Book.Review.Editor,SPECIAL,,,,,,Netherlands,NLD
PLANTECOL,2003,164,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,2003,164,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editorial.Board,SE,University of North Carolina at Chapel Hill,,,,,United States,USA
PLANTECOL,2003,164,1,2604,Marinus,JA,Werger,Marinus JA Werger,Advisory.Board,AE,,,,,,Netherlands,NLD
PLANTECOL,2004,170,1,2976,Richard,Green,Baker,Richard Green Baker,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2004,170,1,934,Edwin,,Bergmeier,Edwin Bergmeier,Editorial.Board,SE,,University of Gottingen,Albrecht-von-Haller Institute of Plant Sciences,Gottingen,,Germany,DEU
PLANTECOL,2004,170,1,3716,William,J,Bond,William J Bond,Editorial.Board,SE,University of Cape Town,,,,,South Africa,ZAF
PLANTECOL,2004,170,1,,Jeannine,,Cavender-Bares,Jeaninne Cavender-Bares,Editorial.Board,SE,,Smithsonian Environmental Research Center,,Edgewater,Maryland,,
PLANTECOL,2004,170,1,3026,Richard,M,Cowling,Richard M Cowling,Editorial.Board,SE,University of Port Elizabeth,,,,,South Africa,ZAF
PLANTECOL,2004,170,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Advisory.Board,AE,,,,,,Mexico,MEX
PLANTECOL,2004,170,1,3334,Susan,M,Galatowitsch,Susan M Galatowitsch,Editorial.Board,SE,University of Minnesota,,,,,United States,USA
PLANTECOL,2004,170,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Advisory.Board,AE,Iowa State University,,,,,United States,USA
PLANTECOL,2004,170,1,3566,Tadaki,,Hirose,Tadaki Hirose,Advisory.Board,AE,,,,,,Japan,JPN
PLANTECOL,2004,170,1,2419,Michael,J,Hutchings,Michael J Hutchings,Advisory.Board,AE,,,,,,UK,GBR
PLANTECOL,2004,170,1,3835,Yoh,,Iwasa,Yoh Iwasa,Advisory.Board,AE,,,,,,Japan,JPN
PLANTECOL,2004,170,1,1087,Florian,,Jeltsch,Florian Jeltsch,Editorial.Board,SE,,,,,,Germany,DEU
PLANTECOL,2004,170,1,2032,Kenneth,,Koehler,Kenneth Koehler,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2004,170,1,1704,John,A,Lee,John A Lee,Editorial.Board,SE,University of Sheffield,,,,,United States,USA
PLANTECOL,2004,170,1,2857,Pierre,,Legendre,Pierre Legendre,Advisory.Board,AE,,,,,,Canada,CAN
PLANTECOL,2004,170,1,1001,Ernesto,,Medina,Ernesto Medina,Advisory.Board,AE,,,,,,Venezuela,VEN
PLANTECOL,2004,170,1,1001,Ernesto,,Medina,Ernesto Medina,Editorial.Board,SE,,,,,,Venezuela,VEN
PLANTECOL,2004,170,1,1236,Gidi,,Ne'eman,Gidi Ne'eman,Editorial.Board,SE,,University of Haifa,Oranim,Haifa,,Israel,ISR
PLANTECOL,2004,170,1,800,David,M,Newbery,David M Newbery,Editorial.Board,SE,University of Bern ,,,,,Switzerland,CHE
PLANTECOL,2004,170,1,2882,Pier,L,Nimis,Pier L Nimis,Editorial.Board,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,2004,170,1,1410,Isabelle,,Oliveri,Isabelle Oliveri,Editorial.Board,SE,,,,,,France,FRA
PLANTECOL,2004,170,1,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editorial.Board,SE,Israel Nature and National Parks Protection Authority,,,,,Israel,ISR
PLANTECOL,2004,170,1,3781,William,J,Platt,William J Platt,Editorial.Board,SE,Lousiana State University,,,,,United States,USA
PLANTECOL,2004,170,1,2896,Peter,,Poschlod,Peter Poschlod,Editorial.Board,SE,,,,,,Germany,DEU
PLANTECOL,2004,170,1,1819,John,,Proctor,John Proctor,Editorial.Board,SE,,,,,,UK,GBR
PLANTECOL,2004,170,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Advisory.Board,AE,Jawaharial Nehru University,,,,,India,IND
PLANTECOL,2004,170,1,3201,Richard,J,Reader,Richard J Reader,Editorial.Board,SE,University of Guelph,,,,,Canada,CAN
PLANTECOL,2004,170,1,1849,Jelte,,Rozema,Jelte Rozema,Editorial.Board,SE,,,,,,The Netherlands,NLD
PLANTECOL,2004,170,1,3941,Satoki,,Sakai,Satoki Sakai,Editorial.Board,SE,,Tohoku University,"Department of Ecology and Evolutionary Biology, Biological Institute, Graduate School of Science",Aoba,,Japan,JPN
PLANTECOL,2004,170,1,2586,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Book.Review.Editor,SPECIAL,,,,,,Netherlands,NLD
PLANTECOL,2004,170,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,2004,170,1,2253,Lawrence,R,Walker,Lawrence R Walker,Editorial.Board,SE,University of Nevada,,,,,United States,USA
PLANTECOL,2004,170,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editorial.Board,SE,University of North Carolina at Chapel Hill,,,,,United States,USA
PLANTECOL,2004,170,1,2604,Marinus,JA,Werger,Marinus JA Werger,Advisory.Board,AE,,,,,,Netherlands,NLD
PLANTECOL,2004,170,1,3504,Scott,,Wilson,Scott Wilson,Editorial.Board,SE,,University of Regina,Department of Biology,Regina,Saskatchewa,United States,USA
PLANTECOL,2005,176,1,934,Edwin,,Bergmeier,Edwin Bergmeier,Editorial.Board,SE,,,,,,Germany,DEU
PLANTECOL,2005,176,1,1496,James,F,Cahill,James F Cahill,Editorial.Board,SE,,University of Alberta,Department of Biological Sciences,Edmonton,Alberta,Canada,CAN
PLANTECOL,2005,176,1,942,Enrique,J,Chaneton,Enrique J Chaneton,Editorial.Board,SE,,Universidad de Buenos Aires,"Departamento de Recursos Naturales, Facultad de Agronomia",Buenos Aires,,Argentina,ARG
PLANTECOL,2005,176,1,3026,Richard,M,Cowling,Richard M Cowling,Editorial.Board,SE,University of Port Elizabeth,,,,,South Africa,ZAF
PLANTECOL,2005,176,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Advisory.Board,AE,,,,,,Mexico,MEX
PLANTECOL,2005,176,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Advisory.Board,AE,,,,,,United States,USA
PLANTECOL,2005,176,1,3566,Tadaki,,Hirose,Tadaki Hirose,Advisory.Board,AE,,,,,,Japan,JPN
PLANTECOL,2005,176,1,2419,Michael,J,Hutchings,Michael J Hutchings,Advisory.Board,AE,,,,,,UK,GBR
PLANTECOL,2005,176,1,3835,Yoh,,Iwasa,Yoh Iwasa,Advisory.Board,AE,,,,,,Japan,JPN
PLANTECOL,2005,176,1,1087,Florian,,Jeltsch,Florian Jeltsch,Editorial.Board,SE,,,,,,Germany,DEU
PLANTECOL,2005,176,1,2032,Kenneth,,Koehler,Kenneth Koehler,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2005,176,1,1704,John,A,Lee,John A Lee,Editorial.Board,SE,University of Sheffield,,,,,United States,USA
PLANTECOL,2005,176,1,2857,Pierre,,Legendre,Pierre Legendre,Advisory.Board,AE,,,,,,Canada,CAN
PLANTECOL,2005,176,1,1001,Ernesto,,Medina,Ernesto Medina,Advisory.Board,AE,,,,,,Venezuela,VEN
PLANTECOL,2005,176,1,1236,Gidi,,Ne'eman,Gidi Ne'eman,Editorial.Board,SE,,,,,,Israel,ISR
PLANTECOL,2005,176,1,2882,Pier,L,Nimis,Pier L Nimis,Editorial.Board,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,2005,176,1,2497,Martin,,Oesterheld,Martin Oesterheld,Editorial.Board,SE,,University of Buenos Aires,Faculty of Agronomy,Buenos Aires,,Argentina,ARG
PLANTECOL,2005,176,1,1410,Isabelle,,Oliveri,Isabelle Oliveri,Editorial.Board,SE,,,,,,France,FRA
PLANTECOL,2005,176,1,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editorial.Board,SE,Israel Nature and National Parks Protection Authority,,,,,Israel,ISR
PLANTECOL,2005,176,1,815,Duane,A,Peltzer,Duane A Peltzer,Editorial.Board,SE,,Landcare Research Manaaki Whenua,,Lincoln,,New Zealand,NZL
PLANTECOL,2005,176,1,1819,John,,Proctor,John Proctor,Editorial.Board,SE,,,,,,UK,GBR
PLANTECOL,2005,176,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Advisory.Board,AE,Jawaharial Nehru University,,,,,India,IND
PLANTECOL,2005,176,1,1849,Jelte,,Rozema,Jelte Rozema,Editorial.Board,SE,,,,,,The Netherlands,NLD
PLANTECOL,2005,176,1,3941,Satoki,,Sakai,Satoki Sakai,Editorial.Board,SE,,,,,,Japan,JPN
PLANTECOL,2005,176,1,2586,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Book.Review.Editor,SPECIAL,,,,,,Netherlands,NLD
PLANTECOL,2005,176,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,2005,176,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editorial.Board,SE,University of North Carolina at Chapel Hill,,,,,United States,USA
PLANTECOL,2005,176,1,2604,Marinus,JA,Werger,Marinus JA Werger,Advisory.Board,AE,,,,,,Netherlands,NLD
PLANTECOL,2005,176,1,2953,Paul,R,Wetzel,Paul R Wetzel,Editorial.Board,SE,,Smith College,"Department of Biological Sciences, Clark Science Center",Northampton,Massachusetts,United States,USA
PLANTECOL,2005,176,1,3504,Scott,,Wilson,Scott Wilson,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2006,182,NA,2976,Richard,Green,Baker,Richard Green Baker,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2006,182,NA,934,Edwin,,Bergmeier,Edwin Bergmeier,Editorial.Board,SE,,University of Freiburg,,Breisgau,,Germany,DEU
PLANTECOL,2006,182,NA,3716,William,J,Bond,William J Bond,Editorial.Board,SE,,University of Cape Town,,Cape Town,,South Africa,ZAF
PLANTECOL,2006,182,NA,3723,Walter,P,Carson,Walter P Carson,Editorial.Board,SE,,University of Pittsburgh,,Pittsburgh,Pennsylvania,United States,USA
PLANTECOL,2006,182,NA,942,Enrique,J,Chaneton,Enrique J Chaneton,Editorial.Board,SE,Institute for Agricultural Plant Physiology and Ecology,,,,,Argentina,ARG
PLANTECOL,2006,182,NA,3026,Richard,M,Cowling,Richard M Cowling,Advisory.Board,AE,,,,,,South Africa,ZAF
PLANTECOL,2006,182,NA,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Advisory.Board,AE,,,,,,Mexico,MEX
PLANTECOL,2006,182,NA,2642,Neil,J,Enright,Neil J Enright,Editorial.Board,SE,,University of Melbourne ,,Carlton,,Australia,AUS
PLANTECOL,2006,182,NA,273,Bryan,,Foster,Bryan Foster,Editorial.Board,SE,,University of Kansas,,Lawrence,Kansas,United States,USA
PLANTECOL,2006,182,NA,3334,Susan,M,Galatowitsch,Susan M Galatowitsch,Editorial.Board,SE,University of Minnesota,,,,,United States,USA
PLANTECOL,2006,182,NA,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Advisory.Board,AE,,,,,,United States,USA
PLANTECOL,2006,182,NA,2010,Kevin,L,Griffin,Kevin L Griffin,Editorial.Board,SE,,Columbia University,Lemont-Doherty Earth Observatory,New York,New York,United States,USA
PLANTECOL,2006,182,NA,3566,Tadaki,,Hirose,Tadaki Hirose,Advisory.Board,AE,,,,,,Japan,JPN
PLANTECOL,2006,182,NA,2419,Michael,J,Hutchings,Michael J Hutchings,Advisory.Board,AE,,,,,,UK,GBR
PLANTECOL,2006,182,NA,3835,Yoh,,Iwasa,Yoh Iwasa,Advisory.Board,AE,,,,,,Japan,JPN
PLANTECOL,2006,182,NA,1087,Florian,,Jeltsch,Florian Jeltsch,Editorial.Board,SE,,,,,,Germany,DEU
PLANTECOL,2006,182,NA,2032,Kenneth,,Koehler,Kenneth Koehler,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2006,182,NA,2857,Pierre,,Legendre,Pierre Legendre,Advisory.Board,AE,,,,,,Canada,CAN
PLANTECOL,2006,182,NA,1001,Ernesto,,Medina,Ernesto Medina,Advisory.Board,AE,,,,,,Venezuela,VEN
PLANTECOL,2006,182,NA,1001,Ernesto,,Medina,Ernesto Medina,Editorial.Board,SE,,,,,,Venezuela,VEN
PLANTECOL,2006,182,NA,1236,Gidi,,Ne'eman,Gidi Ne'eman,Editorial.Board,SE,,,,,,Israel,ISR
PLANTECOL,2006,182,NA,800,David,M,Newbery,David M Newbery,Editorial.Board,SE,University of Bern ,,,,,Switzerland,CHE
PLANTECOL,2006,182,NA,2882,Pier,L,Nimis,Pier L Nimis,Editorial.Board,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,2006,182,NA,2497,Martin,,Oesterheld,Martin Oesterheld,Editorial.Board,SE,,,,,,Argentina,ARG
PLANTECOL,2006,182,NA,1410,Isabelle,,Oliveri,Isabelle Oliveri,Editorial.Board,SE,,,,,,France,FRA
PLANTECOL,2006,182,NA,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editorial.Board,SE,,Israel Nature and National Parks Protection Authority,,,,Israel,ISR
PLANTECOL,2006,182,NA,3781,William,J,Platt,William J Platt,Editorial.Board,SE,Lousiana State University,,,,,United States,USA
PLANTECOL,2006,182,NA,3624,Thijs,L,Pons,Thijs L Pons,Editorial.Board,SE,,Utrecht University,,Utrecht,,The Netherlands,NLD
PLANTECOL,2006,182,NA,2896,Peter,,Poschlod,Peter Poschlod,Editorial.Board,SE,,University of Regensburg,,Regensburg,,Germany,DEU
PLANTECOL,2006,182,NA,1819,John,,Proctor,John Proctor,Editorial.Board,SE,,,,,,UK,GBR
PLANTECOL,2006,182,NA,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Advisory.Board,AE,Jawaharial Nehru University,,,,,India,IND
PLANTECOL,2006,182,NA,3201,Richard,J,Reader,Richard J Reader,Editorial.Board,SE,University of Guelph,,,,,Canada,CAN
PLANTECOL,2006,182,NA,3696,Victor,,Rico-Gray,Victor Rico-Gray,Editorial.Board,SE,,Instituto de Ecologia A.C.,,Veracruz,,Mexico,MEX
PLANTECOL,2006,182,NA,1849,Jelte,,Rozema,Jelte Rozema,Editorial.Board,SE,,,,,,The Netherlands,NLD
PLANTECOL,2006,182,NA,3941,Satoki,,Sakai,Satoki Sakai,Editorial.Board,SE,,,,,,Japan,JPN
PLANTECOL,2006,182,NA,1029,Edward,W,Stiles,Edward W Stiles,Editorial.Board,SE,,Rutgers University,,New Brunswick,New Jersey,United States,USA
PLANTECOL,2006,182,NA,2586,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Book.Review.Editor,SPECIAL,,,,,,Netherlands,NLD
PLANTECOL,2006,182,NA,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,2006,182,NA,2253,Lawrence,R,Walker,Lawrence R Walker,Editorial.Board,SE,,University of Nevada,,Reno ,Nevada,United States,USA
PLANTECOL,2006,182,NA,3497,Stephen,J,Walsh,Stephen J Walsh,Editorial.Board,SE,University of North Carolina at Chapel Hill,,,,,United States,USA
PLANTECOL,2006,182,NA,374,Barry,,Warner,Barry Warner,Editorial.Board,SE,,University of Waterloo,,Waterloo,Ontario,Canada,CAN
PLANTECOL,2006,182,NA,2604,Marinus,JA,Werger,Marinus JA Werger,Advisory.Board,AE,,,,,,Netherlands,NLD
PLANTECOL,2006,182,NA,3504,Scott,,Wilson,Scott Wilson,Editorial.Board,SE,,,,,,United States,USA
PLANTECOL,2006,182,NA,1043,Edward,TF,Witkowski,Edward TF Witkowski,Editorial.Board,SE,,University of the Witwatersrand,,Johannesburg,,South Africa,ZAF
