"JOURNAL","YEAR","VOLUME","ISSUE","TITLE","FIRST_NAME","MIDDLE_NAME","LAST_NAME","COUNTRY","CATEGORY","NOTES","NAME","editor_id","geo.code","INCOME_LEVEL","REGION"
"JAPE",2003,40,1,"Review.Board","Eleanor","Jane","Milner-Gulland","United Kingdom","SE","","Eleanor Jane Milner-Gulland",1004,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","Glenn","R","Iason","United Kingdom","SE","","Glenn R Iason",1209,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","Jan","P","Bakker","Netherlands","SE","","Jan P Bakker",1447,"NLD","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","Jacques","","Baudry","France","SE","","Jacques Baudry",3881,"FRA","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","James","M","Bullock","United Kingdom","SE","","James M Bullock",1490,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Editor","Jon","","Marshall","United Kingdom","AE","","Jon Marshall",3898,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","James","D","Nichols","USA","SE","","James D Nichols",1786,"USA","High income: OECD","North America"
"JAPE",2003,40,1,"Review.Board","Jeremy","","Wilson","United Kingdom","SE","","Jeremy Wilson",3914,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","Mark","O","Hill","United Kingdom","SE","","Mark O Hill",2410,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","Nicholas","J","Mills","USA","SE","","Nicholas J Mills",2670,"USA","High income: OECD","North America"
"JAPE",2003,40,1,"Review.Board","Pall","","Hersteinsson","Iceland","SE","","Pall Hersteinsson",2827,"ISL","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","Peter","","Rothery","United Kingdom","SE","","Peter Rothery",2910,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","Robert","P","Freckleton","United Kingdom","SE","","Robert P Freckleton",3063,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","Robert","J","Paxton","Germany","SE","","Robert J Paxton",3187,"DEU","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","Suzanne","J","Milton","South Africa","SE","","Suzanne J Milton",3408,"ZAF","Upper middle income","Sub-Saharan Africa"
"JAPE",2003,40,1,"Editor-Executive.Editor","Steve","J","Ormerod","United Kingdom","EIC","","Steve J Ormerod",3422,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Editor","Stephen","P","Rushton","United Kingdom","AE","","Stephen P Rushton",3456,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2003,40,1,"Review.Board","Teja","","Tscharntke","Germany","SE","","Teja Tscharntke",3648,"DEU","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Christopher","R","Dickman","Australia","SE","","Christopher R Dickman",435,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2004,41,1,"Review.Board","Chris","S","Elphick","USA","SE","","Chris S Elphick",442,"USA","High income: OECD","North America"
"JAPE",2004,41,1,"Review.Board","David","I","McCracken","United Kingdom","SE","","David I McCracken",785,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Eleanor","Jane","Milner-Gulland","United Kingdom","SE","","Eleanor Jane Milner-Gulland",1004,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Glenn","R","Iason","United Kingdom","SE","","Glenn R Iason",1209,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Jan","P","Bakker","Netherlands","SE","","Jan P Bakker",1447,"NLD","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Jacques","","Baudry","France","SE","","Jacques Baudry",3881,"FRA","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Editor","Jon","","Marshall","United Kingdom","AE","","Jon Marshall",3898,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","James","D","Nichols","USA","SE","","James D Nichols",1786,"USA","High income: OECD","North America"
"JAPE",2004,41,1,"Review.Board","Jeremy","","Wilson","United Kingdom","SE","","Jeremy Wilson",3914,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Mark","O","Hill","United Kingdom","SE","","Mark O Hill",2410,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Nicholas","J","Mills","USA","SE","","Nicholas J Mills",2670,"USA","High income: OECD","North America"
"JAPE",2004,41,1,"Review.Board","Pall","","Hersteinsson","Iceland","SE","","Pall Hersteinsson",2827,"ISL","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Peter","","Rothery","United Kingdom","SE","","Peter Rothery",2910,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Robert","P","Freckleton","United Kingdom","SE","","Robert P Freckleton",3063,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Robert","J","Paxton","Germany","SE","","Robert J Paxton",3187,"DEU","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Roy","","Sanderson","United Kingdom","SE","","Roy Sanderson",3211,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Suzanne","J","Milton","South Africa","SE","","Suzanne J Milton",3408,"ZAF","Upper middle income","Sub-Saharan Africa"
"JAPE",2004,41,1,"Editor-Executive.Editor","Steve","J","Ormerod","United Kingdom","EIC","","Steve J Ormerod",3422,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Editor","Stephen","P","Rushton","United Kingdom","AE","","Stephen P Rushton",3456,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2004,41,1,"Review.Board","Teja","","Tscharntke","Germany","SE","","Teja Tscharntke",3648,"DEU","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Associate.Editor","Christopher","R","Dickman","Australia","SE","","Christopher R Dickman",435,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2005,42,1,"Associate.Editor","Chris","S","Elphick","USA","SE","","Chris S Elphick",442,"USA","High income: OECD","North America"
"JAPE",2005,42,1,"Associate.Editor","David","I","McCracken","United Kingdom","SE","","David I McCracken",785,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Associate.Editor","Eleanor","Jane","Milner-Gulland","United Kingdom","SE","","Eleanor Jane Milner-Gulland",1004,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editorial.Board","Graham","","Smith","United Kingdom","SE","","Graham Smith",1260,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editorial.Board","Jan","P","Bakker","Netherlands","SE","","Jan P Bakker",1447,"NLD","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editorial.Board","Jacques","","Baudry","France","SE","","Jacques Baudry",3881,"FRA","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Associate.Editor","Jennifer","","Gill","United Kingdom","SE","","Jennifer Gill",1597,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editorial.Board","James","D","Nichols","USA","SE","","James D Nichols",1786,"USA","High income: OECD","North America"
"JAPE",2005,42,1,"Associate.Editor","Jeremy","","Wilson","United Kingdom","SE","","Jeremy Wilson",3914,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editorial.Board","Mark","O","Hill","United Kingdom","SE","","Mark O Hill",2410,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editorial.Board","Nicholas","J","Mills","USA","SE","","Nicholas J Mills",2670,"USA","High income: OECD","North America"
"JAPE",2005,42,1,"Editor","Paul","","Giller","Ireland","AE","","Paul Giller",2813,"IRL","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editorial.Board","Pall","","Hersteinsson","Iceland","SE","","Pall Hersteinsson",2827,"ISL","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editor","Phil","","Hulme","United Kingdom","AE","","Phil Hulme",2836,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editorial.Board","Peter","","Rothery","United Kingdom","SE","","Peter Rothery",2910,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Associate.Editor","Philip","A","Stephens","United Kingdom","SE","","Philip A Stephens",2923,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editor-Executive.Editor","Robert","P","Freckleton","United Kingdom","EIC","","Robert P Freckleton",3063,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editorial.Board","Robert","J","Paxton","Germany","SE","","Robert J Paxton",3187,"DEU","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editorial.Board","Roy","","Sanderson","United Kingdom","SE","","Roy Sanderson",3211,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Associate.Editor","Suzanne","J","Milton","South Africa","SE","","Suzanne J Milton",3408,"ZAF","Upper middle income","Sub-Saharan Africa"
"JAPE",2005,42,1,"Editor","Stephen","P","Rushton","United Kingdom","AE","","Stephen P Rushton",3456,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Editorial.Board","Teja","","Tscharntke","Germany","SE","","Teja Tscharntke",3648,"DEU","High income: OECD","Europe & Central Asia"
"JAPE",2005,42,1,"Associate.Editor","Yvonne","","Buckley","Australia","SE","","Yvonne Buckley",3829,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2006,43,1,"Associate.Editor","Andreas","","Erhardt","Switzerland","SE","","Andreas Erhardt",65,"CHE","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Andres","","Punt","USA","SE","","Andres Punt",174,"USA","High income: OECD","North America"
"JAPE",2006,43,1,"Associate.Editor","Christopher","R","Dickman","Australia","SE","","Christopher R Dickman",435,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2006,43,1,"Associate.Editor","Chris","S","Elphick","USA","SE","","Chris S Elphick",442,"USA","High income: OECD","North America"
"JAPE",2006,43,1,"Associate.Editor","Chris","LJ","Frid","United Kingdom","SE","","Chris LJ Frid",454,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","David","I","McCracken","United Kingdom","SE","","David I McCracken",785,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Des","","Thompson","United Kingdom","SE","","Des Thompson",890,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Eleanor","Jane","Milner-Gulland","United Kingdom","SE","","Eleanor Jane Milner-Gulland",1004,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editorial.Board","Graham","","Smith","United Kingdom","SE","","Graham Smith",1260,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Ingolf","","Steffan-Dewenter","Germany","SE","","Ingolf Steffan-Dewenter",1421,"DEU","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editorial.Board","Jan","P","Bakker","Netherlands","SE","","Jan P Bakker",1447,"NLD","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editorial.Board","Jacques","","Baudry","France","SE","","Jacques Baudry",3881,"FRA","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Justin","S","Brashares","USA","SE","","Justin S Brashares",1481,"USA","High income: OECD","North America"
"JAPE",2006,43,1,"Associate.Editor","Joan","","Cossentine","Canada","SE","","Joan Cossentine",1522,"CAN","High income: OECD","North America"
"JAPE",2006,43,1,"Associate.Editor","Jennifer","","Gill","United Kingdom","SE","","Jennifer Gill",1597,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Jack","J","Lennon","United Kingdom","SE","","Jack J Lennon",1708,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Jan","","Leps","Czech Republic","SE","","Jan Leps",1709,"CZE","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editorial.Board","James","D","Nichols","USA","SE","","James D Nichols",1786,"USA","High income: OECD","North America"
"JAPE",2006,43,1,"Associate.Editor","John","S","Richardson","Canada","SE","","John S Richardson",3904,"CAN","High income: OECD","North America"
"JAPE",2006,43,1,"Associate.Editor","Jeremy","","Wilson","United Kingdom","SE","","Jeremy Wilson",3914,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","K","Ullas","Karanth","India","SE","","K Ullas Karanth",2025,"IND","Lower middle income","South Asia"
"JAPE",2006,43,1,"Associate.Editor","Marc","","Cadotte","USA","SE","","Marc Cadotte",2322,"USA","High income: OECD","North America"
"JAPE",2006,43,1,"Editorial.Board","Mark","O","Hill","United Kingdom","SE","","Mark O Hill",2410,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Matthew","J","Walpole","United Kingdom","SE","","Matthew J Walpole",2598,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editorial.Board","Nicholas","J","Mills","USA","SE","","Nicholas J Mills",2670,"USA","High income: OECD","North America"
"JAPE",2006,43,1,"Editor-Executive.Editor","Paul","","Giller","Ireland","EIC","","Paul Giller",2813,"IRL","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editorial.Board","Pall","","Hersteinsson","Iceland","SE","","Pall Hersteinsson",2827,"ISL","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editor","Phil","","Hulme","United Kingdom","AE","","Phil Hulme",2836,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editorial.Board","Peter","","Rothery","United Kingdom","SE","","Peter Rothery",2910,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Philip","A","Stephens","United Kingdom","SE","","Philip A Stephens",2923,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Paul","M","Thompson","United Kingdom","SE","","Paul M Thompson",2936,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editor","Robert","P","Freckleton","United Kingdom","AE","","Robert P Freckleton",3063,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editorial.Board","Robert","J","Paxton","Germany","SE","","Robert J Paxton",3187,"DEU","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Richard","F","Pywell","United Kingdom","SE","","Richard F Pywell",3198,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editorial.Board","Roy","","Sanderson","United Kingdom","SE","","Roy Sanderson",3211,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Suzanne","J","Milton","South Africa","SE","","Suzanne J Milton",3408,"ZAF","Upper middle income","Sub-Saharan Africa"
"JAPE",2006,43,1,"Editor","Simon","","Thirgood","United Kingdom","AE","","Simon Thirgood",3486,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Editorial.Board","Teja","","Tscharntke","Germany","SE","","Teja Tscharntke",3648,"DEU","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Wim","H","VanDerPutten","Netherlands","SE","","Wim H VanDerPutten",3814,"NLD","High income: OECD","Europe & Central Asia"
"JAPE",2006,43,1,"Associate.Editor","Yvonne","","Buckley","Australia","SE","","Yvonne Buckley",3829,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2007,44,1,"Associate.Editor","Andreas","","Erhardt","Switzerland","SE","","Andreas Erhardt",65,"CHE","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Andres","","Punt","USA","SE","","Andres Punt",174,"USA","High income: OECD","North America"
"JAPE",2007,44,1,"Associate.Editor","Andy","","Sheppard","Australia","SE","","Andy Sheppard",196,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2007,44,1,"Associate.Editor","Christopher","R","Dickman","Australia","SE","","Christopher R Dickman",435,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2007,44,1,"Associate.Editor","Chris","S","Elphick","USA","SE","","Chris S Elphick",442,"USA","High income: OECD","North America"
"JAPE",2007,44,1,"Associate.Editor","Chris","LJ","Frid","United Kingdom","SE","","Chris LJ Frid",454,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Chris","","Wilcox","Australia","SE","","Chris Wilcox",593,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2007,44,1,"Associate.Editor","David","","Kleijn","Netherlands","SE","","David Kleijn",747,"NLD","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Editor","David","I","McCracken","United Kingdom","AE","","David I McCracken",785,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Des","","Thompson","United Kingdom","SE","","Des Thompson",890,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Eleanor","Jane","Milner-Gulland","United Kingdom","SE","","Eleanor Jane Milner-Gulland",1004,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Fangliang","","He","Canada","SE","","Fangliang He",1079,"CAN","High income: OECD","North America"
"JAPE",2007,44,1,"Associate.Editor","Ingolf","","Steffan-Dewenter","Germany","SE","","Ingolf Steffan-Dewenter",1421,"DEU","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Justin","S","Brashares","USA","SE","","Justin S Brashares",1481,"USA","High income: OECD","North America"
"JAPE",2007,44,1,"Associate.Editor","Javier","","Bustamante","Spain","SE","","Javier Bustamante",1494,"ESP","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Joan","","Cossentine","Canada","SE","","Joan Cossentine",1522,"CAN","High income: OECD","North America"
"JAPE",2007,44,1,"Associate.Editor","Jennifer","","Gill","United Kingdom","SE","","Jennifer Gill",1597,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Jack","J","Lennon","United Kingdom","SE","","Jack J Lennon",1708,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Jan","","Leps","Czech Republic","SE","","Jan Leps",1709,"CZE","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","John","S","Richardson","Canada","SE","","John S Richardson",3904,"CAN","High income: OECD","North America"
"JAPE",2007,44,1,"Associate.Editor","J","Andrew","Royle","USA","SE","","J Andrew Royle",1848,"USA","High income: OECD","North America"
"JAPE",2007,44,1,"Associate.Editor","Jeremy","","Wilson","United Kingdom","SE","","Jeremy Wilson",3914,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","K","Ullas","Karanth","India","SE","","K Ullas Karanth",2025,"IND","Lower middle income","South Asia"
"JAPE",2007,44,1,"Associate.Editor","Marc","","Cadotte","USA","SE","","Marc Cadotte",2322,"USA","High income: OECD","North America"
"JAPE",2007,44,1,"Associate.Editor","Mark","","Hebblewhite","USA","SE","","Mark Hebblewhite",2407,"USA","High income: OECD","North America"
"JAPE",2007,44,1,"Associate.Editor","Matthew","J","Walpole","United Kingdom","SE","","Matthew J Walpole",2598,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Mark","","Whittingham","United Kingdom","SE","","Mark Whittingham",2608,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Editor-Executive.Editor","Paul","","Giller","Ireland","EIC","","Paul Giller",2813,"IRL","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Editor","Phil","","Hulme","United Kingdom","AE","","Phil Hulme",2836,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Editor","Philip","A","Stephens","United Kingdom","AE","","Philip A Stephens",2923,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Paul","M","Thompson","United Kingdom","SE","","Paul M Thompson",2936,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Editor","Robert","P","Freckleton","United Kingdom","AE","","Robert P Freckleton",3063,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Rosie","","Hails","United Kingdom","SE","","Rosie Hails",3081,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Richard","F","Pywell","United Kingdom","SE","","Richard F Pywell",3198,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Suzanne","J","Milton","South Africa","SE","","Suzanne J Milton",3408,"ZAF","Upper middle income","Sub-Saharan Africa"
"JAPE",2007,44,1,"Editor","Simon","","Thirgood","United Kingdom","AE","","Simon Thirgood",3486,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","William","","Montevecchi","Canada","SE","","William Montevecchi",3772,"CAN","High income: OECD","North America"
"JAPE",2007,44,1,"Associate.Editor","Wim","H","VanDerPutten","Netherlands","SE","","Wim H VanDerPutten",3814,"NLD","High income: OECD","Europe & Central Asia"
"JAPE",2007,44,1,"Associate.Editor","Yvonne","","Buckley","Australia","SE","","Yvonne Buckley",3829,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2008,45,1,"Associate.Editor","Andreas","","Erhardt","Switzerland","SE","","Andreas Erhardt",65,"CHE","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Andres","","Punt","USA","SE","","Andres Punt",174,"USA","High income: OECD","North America"
"JAPE",2008,45,1,"Associate.Editor","Andy","","Sheppard","Australia","SE","","Andy Sheppard",196,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2008,45,1,"Associate.Editor","Brenden","","Wintle","Australia","SE","","Brenden Wintle",377,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2008,45,1,"Associate.Editor","Christopher","R","Dickman","Australia","SE","","Christopher R Dickman",435,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2008,45,1,"Associate.Editor","Chris","S","Elphick","USA","SE","","Chris S Elphick",442,"USA","High income: OECD","North America"
"JAPE",2008,45,1,"Associate.Editor","Chris","LJ","Frid","United Kingdom","SE","","Chris LJ Frid",454,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Chris","","Wilcox","Australia","SE","","Chris Wilcox",593,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2008,45,1,"Associate.Editor","Daniel","","Haydon","United Kingdom","SE","","Daniel Haydon",718,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","David","","Kleijn","Netherlands","SE","","David Kleijn",747,"NLD","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","David","I","McCracken","United Kingdom","SE","","David I McCracken",785,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Des","","Thompson","United Kingdom","SE","","Des Thompson",890,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Esteban","","Fernandez-Juricic","USA","SE","","Esteban Fernandez-Juricic",965,"USA","High income: OECD","North America"
"JAPE",2008,45,1,"Editor","Eleanor","Jane","Milner-Gulland","United Kingdom","AE","","Eleanor Jane Milner-Gulland",1004,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Fangliang","","He","Canada","SE","","Fangliang He",1079,"CAN","High income: OECD","North America"
"JAPE",2008,45,1,"Associate.Editor","Ingolf","","Steffan-Dewenter","Germany","SE","","Ingolf Steffan-Dewenter",1421,"DEU","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Jos","","Barlow","United Kingdom","SE","","Jos Barlow",1452,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Javier","","Bustamante","Spain","SE","","Javier Bustamante",1494,"ESP","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Joan","","Cossentine","Canada","SE","","Joan Cossentine",1522,"CAN","High income: OECD","North America"
"JAPE",2008,45,1,"Associate.Editor","Johan","T","DuToit","USA","SE","","Johan T DuToit",1554,"USA","High income: OECD","North America"
"JAPE",2008,45,1,"Associate.Editor","Jennifer","","Gill","United Kingdom","SE","","Jennifer Gill",1597,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Julia","","Jones","United Kingdom","SE","","Julia Jones",1659,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Jack","J","Lennon","United Kingdom","SE","","Jack J Lennon",1708,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Jan","","Leps","Czech Republic","SE","","Jan Leps",1709,"CZE","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Jason","","Matthiopoulos","United Kingdom","SE","","Jason Matthiopoulos",1748,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Jonathan","","Rhodes","Australia","SE","","Jonathan Rhodes",1831,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2008,45,1,"Associate.Editor","John","S","Richardson","Canada","SE","","John S Richardson",3904,"CAN","High income: OECD","North America"
"JAPE",2008,45,1,"Associate.Editor","J","Andrew","Royle","USA","SE","","J Andrew Royle",1848,"USA","High income: OECD","North America"
"JAPE",2008,45,1,"Associate.Editor","K","Ullas","Karanth","India","SE","","K Ullas Karanth",2025,"IND","Lower middle income","South Asia"
"JAPE",2008,45,1,"Associate.Editor","Marc","","Cadotte","USA","SE","","Marc Cadotte",2322,"USA","High income: OECD","North America"
"JAPE",2008,45,1,"Associate.Editor","Morten","","Frederiksen","Denmark","SE","","Morten Frederiksen",2378,"DNK","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Mark","","Hebblewhite","USA","SE","","Mark Hebblewhite",2407,"USA","High income: OECD","North America"
"JAPE",2008,45,1,"Associate.Editor","Michael","A","McCarthy","Australia","SE","","Michael A McCarthy",2468,"AUS","High income: OECD","East Asia & Pacific"
"JAPE",2008,45,1,"Associate.Editor","Matthew","J","Walpole","United Kingdom","SE","","Matthew J Walpole",2598,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Mark","","Whittingham","United Kingdom","SE","","Mark Whittingham",2608,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Nathalie","","Pettorelli","United Kingdom","SE","","Nathalie Pettorelli",2679,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Editor-Executive.Editor","Paul","","Giller","Ireland","EIC","","Paul Giller",2813,"IRL","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Editor","Phil","","Hulme","United Kingdom","AE","","Phil Hulme",2836,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Paul","","Lukacs","USA","SE","","Paul Lukacs",2860,"USA","High income: OECD","North America"
"JAPE",2008,45,1,"Associate.Editor","Philip","A","Stephens","United Kingdom","SE","","Philip A Stephens",2923,"GBR","High income: OECD","Europe & Central Asia"
"JAPE",2008,45,1,"Associate.Editor","Paul","M","Thompson","United Kingdom","SE","","Paul M Thompson",2936,"GBR","High income: OECD","Europe & Central Asia"
